video_id,url,title,channel_title,channel_id,duration,discovery_type,discovery_source,source_rank,target_category,selection_reason,quota
H2K-RlaK6M0,https://www.youtube.com/watch?v=H2K-RlaK6M0,"Explotan carro de regidor y él niega que haya recibido amenazas: ""Nunca le falté el respeto a nadie""",Latina Noticias,UCpSJ5fGhmAME9Kx2D3ZvN3Q,268.0,targeted_search,amenaza en vivo televisión peruana,48,AMENAZA_DIRECTA,consulta explícita de una categoría minoritaria,100
O1J98pib9ow,https://www.youtube.com/watch?v=O1J98pib9ow,San Juan de Lurigancho: Policía investiga amenazas a alcalde Jesús Maldonado,TVPerú Noticias,UCkZCoc42IipR1ucqJmIehsA,90.0,targeted_search,amenaza en vivo televisión peruana,49,AMENAZA_DIRECTA,consulta explícita de una categoría minoritaria,100
jY5DhQpeKyU,https://www.youtube.com/watch?v=jY5DhQpeKyU,Bank stalkers hunting their victims | Cuarto Poder | Peru,América Noticias,UCPhm2I2wk4vqjENwhn3px8A,762.0,targeted_search,amenaza en vivo televisión peruana,51,AMENAZA_DIRECTA,consulta explícita de una categoría minoritaria,100
ud6GbakU2Pk,https://www.youtube.com/watch?v=ud6GbakU2Pk,César Vallejo denuncia que sus jugadores están siendo víctimas de amenazas de extorsión,TVPerú Noticias,UCkZCoc42IipR1ucqJmIehsA,97.0,targeted_search,amenaza en vivo televisión peruana,52,AMENAZA_DIRECTA,consulta explícita de una categoría minoritaria,100
ZaWGIbHU2lM,https://www.youtube.com/watch?v=ZaWGIbHU2lM,Prosecutor threatened | Domingo al Día | Peru,América Televisión,UCGGry4kGWZUqIfG6LLNhOmg,990.0,targeted_search,amenaza en vivo televisión peruana,53,AMENAZA_DIRECTA,consulta explícita de una categoría minoritaria,100
NcUke8C8N10,https://www.youtube.com/watch?v=NcUke8C8N10,"¿Qué tan frecuentes son los ciberataques en el Perú? ""Las amenazas van evolucionando""",Latina Noticias,UCpSJ5fGhmAME9Kx2D3ZvN3Q,486.0,targeted_search,amenaza en vivo televisión peruana,54,AMENAZA_DIRECTA,consulta explícita de una categoría minoritaria,100
goDBKz2oDa4,https://www.youtube.com/watch?v=goDBKz2oDa4,Señora del Destino: Belén makes a chilling threat against Isabel (Episode n° 74),América Televisión,UCGGry4kGWZUqIfG6LLNhOmg,500.0,targeted_search,amenaza en vivo televisión peruana,55,AMENAZA_DIRECTA,consulta explícita de una categoría minoritaria,100
8ljUCKZ62LQ,https://www.youtube.com/watch?v=8ljUCKZ62LQ,Policía amenaza con capturar al líder de 'Los Pulpos' y le manda fuerte mensaje,Latina Noticias,UCpSJ5fGhmAME9Kx2D3ZvN3Q,148.0,targeted_search,amenaza en vivo televisión peruana,56,AMENAZA_DIRECTA,consulta explícita de una categoría minoritaria,100
pZrPh7SyS2A,https://www.youtube.com/watch?v=pZrPh7SyS2A,Marcas de bancos a la caza de sus víctimas | Cuarto Poder | Perú,América Televisión,UCGGry4kGWZUqIfG6LLNhOmg,762.0,targeted_search,amenaza en vivo televisión peruana,57,AMENAZA_DIRECTA,consulta explícita de una categoría minoritaria,100
FVnGaBjB-0k,https://www.youtube.com/watch?v=FVnGaBjB-0k,"'Los Empresarios' amenazan de muerte a fiscal: ""Es por su labor contra el crimen ambiental""",Latina Noticias,UCpSJ5fGhmAME9Kx2D3ZvN3Q,131.0,targeted_search,amenaza en vivo televisión peruana,58,AMENAZA_DIRECTA,consulta explícita de una categoría minoritaria,100
KLrx4p8oPf4,https://www.youtube.com/watch?v=KLrx4p8oPf4,Congress: From satellite dream to the threat of account seizure | Fourth Estate | Peru,América Televisión,UCGGry4kGWZUqIfG6LLNhOmg,910.0,targeted_search,amenaza en vivo televisión peruana,59,AMENAZA_DIRECTA,consulta explícita de una categoría minoritaria,100
k54Plb8VQ2Q,https://www.youtube.com/watch?v=k54Plb8VQ2Q,Caen extorsionadores con armas y granadas tras ataque a pollerías en Comas,TVPerú Noticias,UCkZCoc42IipR1ucqJmIehsA,155.0,targeted_search,amenaza en vivo televisión peruana,60,AMENAZA_DIRECTA,consulta explícita de una categoría minoritaria,100
rJraBuQ50pk,https://www.youtube.com/watch?v=rJraBuQ50pk,Elecciones en Perú: Jorge Nieto votó y se pronunció sobre las amenazas denunciadas por Domingo Pérez,Latina Noticias,UCpSJ5fGhmAME9Kx2D3ZvN3Q,170.0,targeted_search,amenaza en vivo televisión peruana,61,AMENAZA_DIRECTA,consulta explícita de una categoría minoritaria,100
U2Ul6XOG4Dg,https://www.youtube.com/watch?v=U2Ul6XOG4Dg,“El Gobierno vio a los equipos de inteligencia como una amenaza”: Pedro Yaranga,SOL TV Perú,UCT3jhkKbEV4ZslnzhZ26hPw,1119.0,targeted_search,amenaza en vivo televisión peruana,62,AMENAZA_DIRECTA,consulta explícita de una categoría minoritaria,100
nN4_ftPeLq0,https://www.youtube.com/watch?v=nN4_ftPeLq0,Extorsionadores amenazan a familia de gobernador de Tumbes,Latina Noticias,UCpSJ5fGhmAME9Kx2D3ZvN3Q,298.0,targeted_search,amenaza en vivo televisión peruana,63,AMENAZA_DIRECTA,consulta explícita de una categoría minoritaria,100
CDRkvG0CA_U,https://www.youtube.com/watch?v=CDRkvG0CA_U,Congress: From satellite dream to the threat of account seizure | Fourth Estate | Peru,América Noticias,UCPhm2I2wk4vqjENwhn3px8A,910.0,targeted_search,amenaza en vivo televisión peruana,64,AMENAZA_DIRECTA,consulta explícita de una categoría minoritaria,100
ohxUo-R_y2Q,https://www.youtube.com/watch?v=ohxUo-R_y2Q,"Ministro de Interior responde sobre ola criminal y amenazas a periodistas: ""Debemos poner mano dura""",Latina Noticias,UCpSJ5fGhmAME9Kx2D3ZvN3Q,1217.0,targeted_search,amenaza en vivo televisión peruana,65,AMENAZA_DIRECTA,consulta explícita de una categoría minoritaria,100
E679ODCXi0U,https://www.youtube.com/watch?v=E679ODCXi0U,"Testigo acusa a 'Negro Víctor' de ataque a joven 'tarjetero': ""Nos amenazó que mataría a alguien""",Latina Noticias,UCpSJ5fGhmAME9Kx2D3ZvN3Q,236.0,targeted_search,amenaza en vivo televisión peruana,66,AMENAZA_DIRECTA,consulta explícita de una categoría minoritaria,100
nFNnFYSqaLw,https://www.youtube.com/watch?v=nFNnFYSqaLw,Candidate killed after receiving threats | Domingo al Día | Peru,América Televisión,UCGGry4kGWZUqIfG6LLNhOmg,893.0,targeted_search,amenaza en vivo televisión peruana,67,AMENAZA_DIRECTA,consulta explícita de una categoría minoritaria,100
iFbSl3qyVqw,https://www.youtube.com/watch?v=iFbSl3qyVqw,Trujillo: Octopuses threaten General Revoredo and other officers with death,SOL TV Perú,UCT3jhkKbEV4ZslnzhZ26hPw,711.0,targeted_search,amenaza en vivo televisión peruana,68,AMENAZA_DIRECTA,consulta explícita de una categoría minoritaria,100
3-qhDpkV4Uk,https://www.youtube.com/watch?v=3-qhDpkV4Uk,Sicarios siguen atacando a empresas de transporte en Lima: Tres ataques reportados en 24 horas,Latina Noticias,UCpSJ5fGhmAME9Kx2D3ZvN3Q,145.0,targeted_search,amenaza en vivo televisión peruana,69,AMENAZA_DIRECTA,consulta explícita de una categoría minoritaria,100
xDJZbEZLnfc,https://www.youtube.com/watch?v=xDJZbEZLnfc,Donald Trump amenaza a España con cortar todo el comercio por no apoyarlo contra Irán,Latina Noticias,UCpSJ5fGhmAME9Kx2D3ZvN3Q,436.0,targeted_search,amenaza en vivo televisión peruana,70,AMENAZA_DIRECTA,consulta explícita de una categoría minoritaria,100
aekwjstHxZE,https://www.youtube.com/watch?v=aekwjstHxZE,"Persecución en Centro de Lima: Criminal balea a cambista, encara a sereno y policía lo captura",Latina Noticias,UCpSJ5fGhmAME9Kx2D3ZvN3Q,212.0,targeted_search,amenaza en vivo televisión peruana,71,AMENAZA_DIRECTA,consulta explícita de una categoría minoritaria,100
3iYiMUCzxb8,https://www.youtube.com/watch?v=3iYiMUCzxb8,"Extorsionador ataca pollería en Comas: ""Vino como si nada y dejó el explosivo""",Latina Noticias,UCpSJ5fGhmAME9Kx2D3ZvN3Q,319.0,targeted_search,amenaza en vivo televisión peruana,72,AMENAZA_DIRECTA,consulta explícita de una categoría minoritaria,100
vcjez5HMeb4,https://www.youtube.com/watch?v=vcjez5HMeb4,Candidate killed after receiving threats | Domingo al Día | Peru,América Noticias,UCPhm2I2wk4vqjENwhn3px8A,893.0,targeted_search,amenaza en vivo televisión peruana,73,AMENAZA_DIRECTA,consulta explícita de una categoría minoritaria,100
HaLHJUOgPBM,https://www.youtube.com/watch?v=HaLHJUOgPBM,Choferes de combis denuncian que 'banda Al Qaeda' amenaza con matarlos,Latina Noticias,UCpSJ5fGhmAME9Kx2D3ZvN3Q,164.0,targeted_search,amenaza en vivo televisión peruana,74,AMENAZA_DIRECTA,consulta explícita de una categoría minoritaria,100
JOYRtnE0tvA,https://www.youtube.com/watch?v=JOYRtnE0tvA,El cumpleaños del 'Monstruo': Los audios que delatan a Erick Moreno en plena celebración clandestina,Latina Noticias,UCpSJ5fGhmAME9Kx2D3ZvN3Q,470.0,targeted_search,amenaza en vivo televisión peruana,75,AMENAZA_DIRECTA,consulta explícita de una categoría minoritaria,100
eudv9pU4Vvo,https://www.youtube.com/watch?v=eudv9pU4Vvo,⚠️ Exclusive Interview: “Uncle Fritz” speaks out after his security guard was gunned down,Panorama,UCBiq92lt_ufNO-ktZigVXgg,780.0,targeted_search,amenaza en vivo televisión peruana,76,AMENAZA_DIRECTA,consulta explícita de una categoría minoritaria,100
seIHNMMEr0E,https://www.youtube.com/watch?v=seIHNMMEr0E,Mother receives threats because she did not pay loan | Primera Edición (TODAY),América Noticias,UCPhm2I2wk4vqjENwhn3px8A,148.0,targeted_search,amenaza en vivo televisión peruana,77,AMENAZA_DIRECTA,consulta explícita de una categoría minoritaria,100
KwOwi_3NmRA,https://www.youtube.com/watch?v=KwOwi_3NmRA,Tercera banda criminal amenaza a 'Los Rojitos' y choferes ya no salen a trabajar,Latina Noticias,UCpSJ5fGhmAME9Kx2D3ZvN3Q,281.0,targeted_search,amenaza en vivo televisión peruana,78,AMENAZA_DIRECTA,consulta explícita de una categoría minoritaria,100
-0olZT6Lkqo,https://www.youtube.com/watch?v=-0olZT6Lkqo,New threat to Colonel Revoredo | Domingo al Día | Peru,América Televisión,UCGGry4kGWZUqIfG6LLNhOmg,766.0,targeted_search,amenaza en vivo televisión peruana,79,AMENAZA_DIRECTA,consulta explícita de una categoría minoritaria,100
yZnCHUsz4IM,https://www.youtube.com/watch?v=yZnCHUsz4IM,Atentado contra familia emprendedora al lado de niños: Días antes denunciaron amenazas a la Policía,Latina Noticias,UCpSJ5fGhmAME9Kx2D3ZvN3Q,316.0,targeted_search,amenaza en vivo televisión peruana,80,AMENAZA_DIRECTA,consulta explícita de una categoría minoritaria,100
ImkWIVT7nCU,https://www.youtube.com/watch?v=ImkWIVT7nCU,🚨💰 This is the number of extortion threats in each district | Arriba Mi Gente 💚,Latina Televisión,UC3rDtLrcgr3JS3_3JOW4BAw,598.0,targeted_search,amenaza en vivo televisión peruana,81,AMENAZA_DIRECTA,consulta explícita de una categoría minoritaria,100
9Kn4lDEOwWE,https://www.youtube.com/watch?v=9Kn4lDEOwWE,"""Las amenazas van contra su hijo"": Dinamita interrumpe concierto de Toño Centella en Carabayllo",Latina Noticias,UCpSJ5fGhmAME9Kx2D3ZvN3Q,413.0,targeted_search,amenaza en vivo televisión peruana,82,AMENAZA_DIRECTA,consulta explícita de una categoría minoritaria,100
PHyUJ6bt01o,https://www.youtube.com/watch?v=PHyUJ6bt01o,Amenazan y piden cupo de 10 mil soles a exfutbolista Roberto Valenzuela,Latina Noticias,UCpSJ5fGhmAME9Kx2D3ZvN3Q,86.0,targeted_search,amenaza en vivo televisión peruana,83,AMENAZA_DIRECTA,consulta explícita de una categoría minoritaria,100
jLltwOZU9IM,https://www.youtube.com/watch?v=jLltwOZU9IM,Evacúan avión por falsa alarma de bomba: UDEX descartó explosivos,TVPerú Noticias,UCkZCoc42IipR1ucqJmIehsA,126.0,targeted_search,amenaza en vivo televisión peruana,84,AMENAZA_DIRECTA,consulta explícita de una categoría minoritaria,100
Pc2-qxaPoqY,https://www.youtube.com/watch?v=Pc2-qxaPoqY,New threat to Colonel Revoredo | Domingo al Día | Peru,América Noticias,UCPhm2I2wk4vqjENwhn3px8A,766.0,targeted_search,amenaza en vivo televisión peruana,85,AMENAZA_DIRECTA,consulta explícita de una categoría minoritaria,100
1bUDh2xKfsA,https://www.youtube.com/watch?v=1bUDh2xKfsA,Trujillo: Segat amenaza con paralización de 24 horas,SOL TV Perú,UCT3jhkKbEV4ZslnzhZ26hPw,134.0,targeted_search,amenaza en vivo televisión peruana,86,AMENAZA_DIRECTA,consulta explícita de una categoría minoritaria,100
EId_9soT1CM,https://www.youtube.com/watch?v=EId_9soT1CM,'Siguiente ataque va contra la familia': Extorsionadores disparan a chofer tras amenazas,Latina Noticias,UCpSJ5fGhmAME9Kx2D3ZvN3Q,93.0,targeted_search,amenaza en vivo televisión peruana,87,AMENAZA_DIRECTA,consulta explícita de una categoría minoritaria,100
cslXJaQb-Dg,https://www.youtube.com/watch?v=cslXJaQb-Dg,Men were selling shoe eyelets under threat | Primera Edición | News Perú,América Noticias,UCPhm2I2wk4vqjENwhn3px8A,191.0,targeted_search,amenaza en vivo televisión peruana,88,AMENAZA_DIRECTA,consulta explícita de una categoría minoritaria,100
GfbJRi6jw3s,https://www.youtube.com/watch?v=GfbJRi6jw3s,Extorsionadores amenazan con nueva modalidad: Se acercan a trabajadores y le hacen escuchar audios,ATV Noticias,UCYG5uXS3xdsoaXIxum1pAEw,352.0,targeted_search,amenaza en vivo televisión peruana,89,AMENAZA_DIRECTA,consulta explícita de una categoría minoritaria,100
Soc8qda6gNQ,https://www.youtube.com/watch?v=Soc8qda6gNQ,"Sujeto amenaza 2 veces a la misma bodega: ""De repente nos está vigilando""",Latina Noticias,UCpSJ5fGhmAME9Kx2D3ZvN3Q,481.0,targeted_search,amenaza en vivo televisión peruana,90,AMENAZA_DIRECTA,consulta explícita de una categoría minoritaria,100
LLkCgYB1xIY,https://www.youtube.com/watch?v=LLkCgYB1xIY,Congresista Jorge Montoya denuncia amenazas contra su vida por mensajes de WhatsApp,TVPerú Noticias,UCkZCoc42IipR1ucqJmIehsA,240.0,targeted_search,amenaza en vivo televisión peruana,91,AMENAZA_DIRECTA,consulta explícita de una categoría minoritaria,100
jIG669ZnTqs,https://www.youtube.com/watch?v=jIG669ZnTqs,'A mi hijo me lo pueden entregar en cajón': Extorsionadores amenazan a colegio tras cobrar cupo,Latina Noticias,UCpSJ5fGhmAME9Kx2D3ZvN3Q,127.0,targeted_search,amenaza en vivo televisión peruana,92,AMENAZA_DIRECTA,consulta explícita de una categoría minoritaria,100
DiILXSJpvyQ,https://www.youtube.com/watch?v=DiILXSJpvyQ,'Es un acto terrorista': Evo Morales amenaza a gobierno de Bolivia,Latina Noticias,UCpSJ5fGhmAME9Kx2D3ZvN3Q,312.0,targeted_search,amenaza en vivo televisión peruana,93,AMENAZA_DIRECTA,consulta explícita de una categoría minoritaria,100
xLHq1FCDh7M,https://www.youtube.com/watch?v=xLHq1FCDh7M,'Plata o plomo': Así cayó banda extorsiva que amenazaban de muerte y cobraban cupo a transportistas,Latina Noticias,UCpSJ5fGhmAME9Kx2D3ZvN3Q,167.0,targeted_search,amenaza en vivo televisión peruana,94,AMENAZA_DIRECTA,consulta explícita de una categoría minoritaria,100
hB6ofVgF4y4,https://www.youtube.com/watch?v=hB6ofVgF4y4,Yerson threatens Silvia not to talk to Chicho! | Mi Esperanza | América Televisión,América Televisión,UCGGry4kGWZUqIfG6LLNhOmg,164.0,targeted_search,amenaza en vivo televisión peruana,95,AMENAZA_DIRECTA,consulta explícita de una categoría minoritaria,100
2D3CMNIKQow,https://www.youtube.com/watch?v=2D3CMNIKQow,"Amenazan de muerte a alcalde de Comas y evalúa renunciar: ""Primero está la vida de mi familia""",Latina Noticias,UCpSJ5fGhmAME9Kx2D3ZvN3Q,186.0,targeted_search,amenaza en vivo televisión peruana,97,AMENAZA_DIRECTA,consulta explícita de una categoría minoritaria,100
idi-_CM9JKI,https://www.youtube.com/watch?v=idi-_CM9JKI,Amenazan a bodegueros y 2 días después balean su carro: Denunciaron a la Policía antes del ataque,Latina Noticias,UCpSJ5fGhmAME9Kx2D3ZvN3Q,354.0,targeted_search,amenaza en vivo televisión peruana,99,AMENAZA_DIRECTA,consulta explícita de una categoría minoritaria,100
viWfUz3tDhw,https://www.youtube.com/watch?v=viWfUz3tDhw,Nicolás Maduro amenaza con una etapa de lucha armada planificada si su país es agredido,Latina Noticias,UCpSJ5fGhmAME9Kx2D3ZvN3Q,67.0,targeted_search,amenaza en vivo televisión peruana,100,AMENAZA_DIRECTA,consulta explícita de una categoría minoritaria,100
UAqRmN3Q3Yk,https://www.youtube.com/watch?v=UAqRmN3Q3Yk,"""Again with your threats"": Judge and prosecutor argue in virtual hearing, and it all ends with a ...",LP - Pasión por el Derecho,UCDscRlCxFfuHhsJBlVvPBmA,408.0,targeted_search,amenaza fiscal juez audiencia Perú,3,AMENAZA_DIRECTA,consulta explícita de una categoría minoritaria,100
uk9wJ99vrcQ,https://www.youtube.com/watch?v=uk9wJ99vrcQ,"Judge wanted to give the prosecutor the floor at the pretrial detention hearing, but the lawyer o...",LP - Pasión por el Derecho,UCDscRlCxFfuHhsJBlVvPBmA,485.0,targeted_search,amenaza fiscal juez audiencia Perú,4,AMENAZA_DIRECTA,consulta explícita de una categoría minoritaria,100
lIo6yArI7QA,https://www.youtube.com/watch?v=lIo6yArI7QA,Joven abogado discute con fiscal sobre imputación concreta,LP - Pasión por el Derecho,UCDscRlCxFfuHhsJBlVvPBmA,13078.0,targeted_search,amenaza fiscal juez audiencia Perú,5,AMENAZA_DIRECTA,consulta explícita de una categoría minoritaria,100
gtyTfMDp-wc,https://www.youtube.com/watch?v=gtyTfMDp-wc,Oxapampa: Acusado insulta y amenaza de muerte a juez durante audiencia virtual,CC Digital Perú,UCO4dAHBdRQ5NU4i5rQ-HLsA,154.0,targeted_search,amenaza fiscal juez audiencia Perú,6,AMENAZA_DIRECTA,consulta explícita de una categoría minoritaria,100
I48H0HPwZL4,https://www.youtube.com/watch?v=I48H0HPwZL4,CASO EXJUEZ CÉSAR HINOSTROZA: AUDIENCIA DE REQUERIMIENTO DE PRISIÓN PREVENTIVA,Poder Judicial del Perú,UCvCLoltBg5y32b0oBG8j0EQ,12736.0,targeted_search,amenaza fiscal juez audiencia Perú,7,AMENAZA_DIRECTA,consulta explícita de una categoría minoritaria,100
jbCv2Znu3GY,https://www.youtube.com/watch?v=jbCv2Znu3GY,Juez maltrata verbalmente a su colega durante audiencia pública,TVPerú Noticias,UCkZCoc42IipR1ucqJmIehsA,113.0,targeted_search,amenaza fiscal juez audiencia Perú,8,AMENAZA_DIRECTA,consulta explícita de una categoría minoritaria,100
rQ_c3naspj4,https://www.youtube.com/watch?v=rQ_c3naspj4,"Video | Juez Concepción Carhuancho hizo un llamado a la ""cordura"" a abogada de Keiko Fujimori",RPP Noticias,UC5j8-2FT0ZMMBkmK72R4aeA,90.0,targeted_search,amenaza fiscal juez audiencia Perú,9,AMENAZA_DIRECTA,consulta explícita de una categoría minoritaria,100
x4nvV15iq5M,https://www.youtube.com/watch?v=x4nvV15iq5M,HE DESTROYED HIM! TC JUDGE PULSATES PROSECUTOR DOMINGO PEREZ IN COCKTAIL CASE HEARING,Informativo Perú,UC872F7q02kUQgZa-jm30zJw,1331.0,targeted_search,amenaza fiscal juez audiencia Perú,10,AMENAZA_DIRECTA,consulta explícita de una categoría minoritaria,100
XPwqyxMTtN0,https://www.youtube.com/watch?v=XPwqyxMTtN0,Prisión preventiva contra el fiscal Moises Albañil Timana y el abogado Wilmer Mendoza Cueva,JusticiaTV - Audiencias,UCCaMc7HFSNrTvAecmLubKQw,12090.0,targeted_search,amenaza fiscal juez audiencia Perú,11,AMENAZA_DIRECTA,consulta explícita de una categoría minoritaria,100
RvSjuYKFzAk,https://www.youtube.com/watch?v=RvSjuYKFzAk,Chimbote: Fiscal acude a audiencia en aparente estado de ebriedad,Latina Noticias,UCpSJ5fGhmAME9Kx2D3ZvN3Q,111.0,targeted_search,amenaza fiscal juez audiencia Perú,13,AMENAZA_DIRECTA,consulta explícita de una categoría minoritaria,100
jM9BJVs7Mvg,https://www.youtube.com/watch?v=jM9BJVs7Mvg,Juez amenaza con multa a abogado Ciro Cancho. ¿Hubo falta de respeto?,LP - Pasión por el Derecho,UCDscRlCxFfuHhsJBlVvPBmA,333.0,targeted_search,amenaza fiscal juez audiencia Perú,14,AMENAZA_DIRECTA,consulta explícita de una categoría minoritaria,100
yfVjMutJcOw,https://www.youtube.com/watch?v=yfVjMutJcOw,Jueza del caso “Baguazo” es maltratada verbalmente por su colega durante audiencia,Wayka,UCQmo59tWId4OHTdl4W320DQ,85.0,targeted_search,amenaza fiscal juez audiencia Perú,15,AMENAZA_DIRECTA,consulta explícita de una categoría minoritaria,100
Jz49bghB-K4,https://www.youtube.com/watch?v=Jz49bghB-K4,"¡Insólito! Fiscal transmite video ""subido de tono"" en plena audiencia virtual (Ucayali - Perú)",Discent Legem - Perú,UC4HaP99ArZDbC0VXHr96NsA,40.0,targeted_search,amenaza fiscal juez audiencia Perú,16,AMENAZA_DIRECTA,consulta explícita de una categoría minoritaria,100
iLkuMDjVLH0,https://www.youtube.com/watch?v=iLkuMDjVLH0,Juez suspende audiencia porque fiscal se presentó en audiencia sin tener documentales a la mano,LP - Pasión por el Derecho,UCDscRlCxFfuHhsJBlVvPBmA,523.0,targeted_search,amenaza fiscal juez audiencia Perú,17,AMENAZA_DIRECTA,consulta explícita de una categoría minoritaria,100
yYvGBCCis6E,https://www.youtube.com/watch?v=yYvGBCCis6E,JUEZ DEL CALLAO DELZO LIVIAS DA CÁTEDRA JURIDICA Y DEJA MAL A FISCAL DE CORRUPCIÓN FERNANDO ALARCÓN,Walter Adan Chinchay,UCT9dwqIe2tZGR-QfavNoWzA,3258.0,targeted_search,amenaza fiscal juez audiencia Perú,18,AMENAZA_DIRECTA,consulta explícita de una categoría minoritaria,100
ctdTa6-fmIk,https://www.youtube.com/watch?v=ctdTa6-fmIk,Judge outraged and lashes out at prosecutor for his performance in court,LP - Pasión por el Derecho,UCDscRlCxFfuHhsJBlVvPBmA,520.0,targeted_search,amenaza fiscal juez audiencia Perú,19,AMENAZA_DIRECTA,consulta explícita de una categoría minoritaria,100
HE4Ge20OIWI,https://www.youtube.com/watch?v=HE4Ge20OIWI,Imputado amenaza al juez y al fiscal de su caso,Upsocl,UCgltr7AvpfGf-sEnIdBKZXQ,345.0,targeted_search,amenaza fiscal juez audiencia Perú,20,AMENAZA_DIRECTA,consulta explícita de una categoría minoritaria,100
rbn0XNrbII8,https://www.youtube.com/watch?v=rbn0XNrbII8,UN REO AMENAZA A UN JUEZ EN PLENA AUDIENCIA VIRTUAL,Ley Justa,UCtccjYpWHoBnQt_s0WR4_Bw,430.0,targeted_search,amenaza fiscal juez audiencia Perú,22,AMENAZA_DIRECTA,consulta explícita de una categoría minoritaria,100
nSdTmOFVYNk,https://www.youtube.com/watch?v=nSdTmOFVYNk,Jueza ordena reemplazar al fiscal porque no sabía interrogar,LP - Pasión por el Derecho,UCDscRlCxFfuHhsJBlVvPBmA,447.0,targeted_search,amenaza fiscal juez audiencia Perú,23,AMENAZA_DIRECTA,consulta explícita de una categoría minoritaria,100
MzHaBP1YQg0,https://www.youtube.com/watch?v=MzHaBP1YQg0,Caso Policía- Juez llama la atención a Fiscal parte 1,HONESTIDAD PERÚ ,UC0V2T-TbjC2sh_kq2AeQqVg,170.0,targeted_search,amenaza fiscal juez audiencia Perú,24,AMENAZA_DIRECTA,consulta explícita de una categoría minoritaria,100
Zxhr2cRCJI0,https://www.youtube.com/watch?v=Zxhr2cRCJI0,Fiscal DOMINGO PÉREZ sobre uso de CHALECO: “Recibo AMENAZAS de MUERTE” | #LR,La República - LR+,UC-B7Xv56uNRDkj0vC3QW8Cg,170.0,targeted_search,amenaza fiscal juez audiencia Perú,26,AMENAZA_DIRECTA,consulta explícita de una categoría minoritaria,100
8jqYj3iKJyU,https://www.youtube.com/watch?v=8jqYj3iKJyU,😱Procesado amenaza de muerte a juez de audiencia - Oxapampa👮‍♂️,Qwada,UC08DCSsLDBIVLvebHUpqsXg,144.0,targeted_search,amenaza fiscal juez audiencia Perú,27,AMENAZA_DIRECTA,consulta explícita de una categoría minoritaria,100
-aJ6yC0e1zk,https://www.youtube.com/watch?v=-aJ6yC0e1zk,JUEZA DESTRUY3 EN VIVO A JOSÉ DOMINGO PÉREZ Y LO MANDA A CALLAR X REPETIR Y NO SER CONCRETO,Mi Canal Peru,UCPdMo4auXNg5mVtkJ_LbP8g,98.0,targeted_search,amenaza fiscal juez audiencia Perú,28,AMENAZA_DIRECTA,consulta explícita de una categoría minoritaria,100
ooP9_gqyblY,https://www.youtube.com/watch?v=ooP9_gqyblY,"José Domingo Pérez sobre su llegada con chaleco antibalas al juicio: ""Si he recibido amenazas""",Latina Noticias,UCpSJ5fGhmAME9Kx2D3ZvN3Q,148.0,targeted_search,amenaza fiscal juez audiencia Perú,29,AMENAZA_DIRECTA,consulta explícita de una categoría minoritaria,100
h70X67Mz4fY,https://www.youtube.com/watch?v=h70X67Mz4fY,ALEJANDRO TOLEDO: Así fue su primera audiencia de control de identidad ante el Poder Judicial,EL COMERCIO,UCLtGUPjKLqa3zgdmhKCZONg,209.0,targeted_search,amenaza fiscal juez audiencia Perú,30,AMENAZA_DIRECTA,consulta explícita de una categoría minoritaria,100
aEc8Kwn1SYQ,https://www.youtube.com/watch?v=aEc8Kwn1SYQ,"Fiscal de la Nación y Comandante de la Policía discuten en Congreso: ""¡Déjeme hablar!""",Latina Noticias,UCpSJ5fGhmAME9Kx2D3ZvN3Q,137.0,targeted_search,amenaza fiscal juez audiencia Perú,31,AMENAZA_DIRECTA,consulta explícita de una categoría minoritaria,100
yxpkdXjB4IM,https://www.youtube.com/watch?v=yxpkdXjB4IM,Judge calls out lawyer for being distracted during hearing,LP - Pasión por el Derecho,UCDscRlCxFfuHhsJBlVvPBmA,132.0,targeted_search,amenaza fiscal juez audiencia Perú,33,AMENAZA_DIRECTA,consulta explícita de una categoría minoritaria,100
WVSjU07_ZWw,https://www.youtube.com/watch?v=WVSjU07_ZWw,AMENAZA DE MUERTE A JUEZ EN PLENA AUDIENCIA,Canal1Peru,UClTcIB85_6kMi7xGyVaCR6Q,194.0,targeted_search,amenaza fiscal juez audiencia Perú,34,AMENAZA_DIRECTA,consulta explícita de una categoría minoritaria,100
elsOWMjuAs8,https://www.youtube.com/watch?v=elsOWMjuAs8,"Judge questions lawyer's attire: ""The hearing requires certain formalities even though it's held ...",LP - Pasión por el Derecho,UCDscRlCxFfuHhsJBlVvPBmA,148.0,targeted_search,amenaza fiscal juez audiencia Perú,35,AMENAZA_DIRECTA,consulta explícita de una categoría minoritaria,100
31906Na9VmQ,https://www.youtube.com/watch?v=31906Na9VmQ,Jueces superiores reprochan a fiscal superior por imputación genérica,LP - Pasión por el Derecho,UCDscRlCxFfuHhsJBlVvPBmA,771.0,targeted_search,amenaza fiscal juez audiencia Perú,36,AMENAZA_DIRECTA,consulta explícita de una categoría minoritaria,100
mKbH-Re8EK0,https://www.youtube.com/watch?v=mKbH-Re8EK0,"Tips for litigating in pretrial detention hearings, by Frank Almanza",LP - Pasión por el Derecho,UCDscRlCxFfuHhsJBlVvPBmA,438.0,targeted_search,amenaza fiscal juez audiencia Perú,37,AMENAZA_DIRECTA,consulta explícita de una categoría minoritaria,100
