selection_order,video_id,url,title,channel_title,channel_id,duration,discovery_type,discovery_source,source_rank,target_category,selection_reason,quota,round_robin,batch_id,selected_at
133,eK8flEHNo9k,https://www.youtube.com/watch?v=eK8flEHNo9k,Jefe del INPE denuncia amenazas de muerte contra su vida y la de su familia por requisas en penales,Buenos Días Perú,UCFnOwPrJ-Skrzk_GPNBV5tg,128.0,targeted_search,amenaza de muerte denuncia Perú,14,AMENAZA_DIRECTA,consulta explícita de una categoría minoritaria,100,14,ampliacion_amenaza_20260727_lote3,2026-07-27T08:51:03-05:00
134,HL6n7oZHIfs,https://www.youtube.com/watch?v=HL6n7oZHIfs,Arequipa: alcalde de Caravelí denuncia amenazas de muerte a personal de fiscalización,TVPerú Noticias,UCkZCoc42IipR1ucqJmIehsA,104.0,targeted_search,amenaza de secuestro denuncia Perú,14,AMENAZA_DIRECTA,consulta explícita de una categoría minoritaria,100,14,ampliacion_amenaza_20260727_lote3,2026-07-27T08:51:03-05:00
135,p5D697a7d60,https://www.youtube.com/watch?v=p5D697a7d60,"Tras reportaje de Punto Final, joven universitaria sigue siendo amenazada por su acosador",Latina Noticias,UCpSJ5fGhmAME9Kx2D3ZvN3Q,386.0,targeted_search,amenaza redes sociales denuncia Perú,14,AMENAZA_DIRECTA,consulta explícita de una categoría minoritaria,100,14,ampliacion_amenaza_20260727_lote3,2026-07-27T08:51:03-05:00
136,jzC0VDYQfnU,https://www.youtube.com/watch?v=jzC0VDYQfnU,DOMINGO PÉREZ AMENAZA CON SEGUIR EN POLÍTICA Y ACUSA A NIETO DE LIDERAR  CAMPAÑA DE TERRUQU3O A JP,Informativo Perú,UC872F7q02kUQgZa-jm30zJw,818.0,targeted_search,amenazan candidato político Perú,14,AMENAZA_DIRECTA,consulta explícita de una categoría minoritaria,100,14,ampliacion_amenaza_20260727_lote3,2026-07-27T08:51:03-05:00
137,utWtuP55kXQ,https://www.youtube.com/watch?v=utWtuP55kXQ,"Alexandra Hörler responde al alcalde de Ate: ""Yo no le he dicho que usted es un vago""",Panamericana Televisión,UCngb4rxO4iUE6BrIs29WXwA,290.0,targeted_search,amenazan periodista alcalde Perú,14,AMENAZA_DIRECTA,consulta explícita de una categoría minoritaria,100,14,ampliacion_amenaza_20260727_lote3,2026-07-27T08:51:03-05:00
138,6i7UmykjUhw,https://www.youtube.com/watch?v=6i7UmykjUhw,Chepén: Extortionists threaten school principal and teachers,SOL TV Perú,UCT3jhkKbEV4ZslnzhZ26hPw,175.0,targeted_search,amenazas colegio extorsión Perú,14,AMENAZA_DIRECTA,consulta explícita de una categoría minoritaria,100,14,ampliacion_amenaza_20260727_lote3,2026-07-27T08:51:03-05:00
139,E_TEmc-4fZU,https://www.youtube.com/watch?v=E_TEmc-4fZU,Extorsionador muere al explotar bomba que iba a poner afuera de un negocio - N+,NMás,UCUsm-fannqOY02PNN67C0KA,68.0,targeted_search,extorsionador amenaza audio WhatsApp Perú,14,AMENAZA_DIRECTA,consulta explícita de una categoría minoritaria,100,14,ampliacion_amenaza_20260727_lote3,2026-07-27T08:51:03-05:00
140,Aoy3DP_UZZA,https://www.youtube.com/watch?v=Aoy3DP_UZZA,Doble crimen en La Victoria: nuevas imágenes del asesinato a empresario y su socio,Buenos Días Perú,UCFnOwPrJ-Skrzk_GPNBV5tg,321.0,targeted_search,sicario amenaza empresario Perú,14,AMENAZA_DIRECTA,consulta explícita de una categoría minoritaria,100,14,ampliacion_amenaza_20260727_lote3,2026-07-27T08:51:03-05:00
141,YuvuYN2Y0y4,https://www.youtube.com/watch?v=YuvuYN2Y0y4,IMPERFECT CRIMES CHAPTER 2025 - THE MARICIELO CASE - FULL CHAPTER,Crimenes Imperfectos Expedientes X,UCfJqE5YFCfL1HJ00cCNNr_Q,1160.0,targeted_search,te voy a matar audio denuncia Perú,14,AMENAZA_DIRECTA,consulta explícita de una categoría minoritaria,100,14,ampliacion_amenaza_20260727_lote3,2026-07-27T08:51:03-05:00
142,thyqrKr9HR4,https://www.youtube.com/watch?v=thyqrKr9HR4,"Mujer sufre agresiones de su expareja: ""Tengo que regresar con él, nadie me quiere ayudar""",Latina Noticias,UCpSJ5fGhmAME9Kx2D3ZvN3Q,1161.0,targeted_search,agresión amenazas mujer Perú,15,AMENAZA_DIRECTA,consulta explícita de una categoría minoritaria,100,15,ampliacion_amenaza_20260727_lote3,2026-07-27T08:51:03-05:00
143,VpdExh3iTk8,https://www.youtube.com/watch?v=VpdExh3iTk8,Chorrillos: ladrón en mototaxi amenaza con arma a hombre para robarle celular,Buenos Días Perú,UCFnOwPrJ-Skrzk_GPNBV5tg,48.0,targeted_search,amenaza con arma denuncia Perú,15,AMENAZA_DIRECTA,consulta explícita de una categoría minoritaria,100,15,ampliacion_amenaza_20260727_lote3,2026-07-27T08:51:03-05:00
144,fzhMPg9cQMg,https://www.youtube.com/watch?v=fzhMPg9cQMg,Alcalde de SJL denuncia que ha recibido amenazas de muerte,TVPerú Noticias,UCkZCoc42IipR1ucqJmIehsA,583.0,targeted_search,amenaza de muerte denuncia Perú,15,AMENAZA_DIRECTA,consulta explícita de una categoría minoritaria,100,15,ampliacion_amenaza_20260727_lote3,2026-07-27T08:51:03-05:00
145,tM4wUpnabRs,https://www.youtube.com/watch?v=tM4wUpnabRs,KIDNAPPER Who Tried to THROW GRENADE at POLICE Killed during BUSINESSMAN RESCUE | #LR,La República - LR+,UC-B7Xv56uNRDkj0vC3QW8Cg,119.0,targeted_search,amenaza de secuestro denuncia Perú,15,AMENAZA_DIRECTA,consulta explícita de una categoría minoritaria,100,15,ampliacion_amenaza_20260727_lote3,2026-07-27T08:51:03-05:00
146,yEgGOJ37VsY,https://www.youtube.com/watch?v=yEgGOJ37VsY,Family under threat | Domingo al Día | Peru,América Noticias,UCPhm2I2wk4vqjENwhn3px8A,868.0,targeted_search,amenaza en vivo televisión peruana,15,AMENAZA_DIRECTA,consulta explícita de una categoría minoritaria,100,15,ampliacion_amenaza_20260727_lote3,2026-07-27T08:51:03-05:00
147,vsijAfGwcQw,https://www.youtube.com/watch?v=vsijAfGwcQw,"Las amenazas y la simpatía hacia candidatos autoritarios, evidencia de Perú - Arturo Maldonado",Wapor Latinoamérica,UClc7TT-TIwTUduENg9CnVEQ,64.0,targeted_search,amenazan candidato político Perú,15,AMENAZA_DIRECTA,consulta explícita de una categoría minoritaria,100,15,ampliacion_amenaza_20260727_lote3,2026-07-27T08:51:03-05:00
148,lxNY7_rAcn8,https://www.youtube.com/watch?v=lxNY7_rAcn8,🔴🔵Amenazan a periodista tras denunciar presuntas irregularidades en la Municipalidad de Cañete,Exitosa Noticias,UCxgO_rak_BKZP8VNVmYqbWg,1086.0,targeted_search,amenazan periodista alcalde Perú,15,AMENAZA_DIRECTA,consulta explícita de una categoría minoritaria,100,15,ampliacion_amenaza_20260727_lote3,2026-07-27T08:51:03-05:00
149,lGkdH_Ogyi0,https://www.youtube.com/watch?v=lGkdH_Ogyi0,"Buses dejan de trabajar por extorsión de ""Malditos de Venezuela"" en Perú",Latina Noticias,UCpSJ5fGhmAME9Kx2D3ZvN3Q,80.0,targeted_search,amenazan transportistas extorsión Perú,15,AMENAZA_DIRECTA,consulta explícita de una categoría minoritaria,100,15,ampliacion_amenaza_20260727_lote3,2026-07-27T08:51:03-05:00
150,l3C7KiVtrXU,https://www.youtube.com/watch?v=l3C7KiVtrXU,Callao: Three schools have been threatened by extortionists in just one week,24 Horas,UCsakKsRww3J7pM6DavkrAIQ,257.0,targeted_search,amenazas colegio extorsión Perú,15,AMENAZA_DIRECTA,consulta explícita de una categoría minoritaria,100,15,ampliacion_amenaza_20260727_lote3,2026-07-27T08:51:03-05:00
151,xCZrulqdajo,https://www.youtube.com/watch?v=xCZrulqdajo,"Delincuentes amenazan a empresario, le piden S/ 5 mil soles mensuales para dejarlo trabajar",Televisión Tarapoto,UCkS4Pt8DVdqtZ5-o2Be1zuA,450.0,targeted_search,sicario amenaza empresario Perú,15,AMENAZA_DIRECTA,consulta explícita de una categoría minoritaria,100,15,ampliacion_amenaza_20260727_lote3,2026-07-27T08:51:03-05:00
152,3NKVn-C33e4,https://www.youtube.com/watch?v=3NKVn-C33e4,"""Si no es para mí, no es para nadie"": La secuestra y asesina al padre de los hijos de su expareja",Latina Noticias,UCpSJ5fGhmAME9Kx2D3ZvN3Q,659.0,targeted_search,amenaza a pareja expareja Perú,16,AMENAZA_DIRECTA,consulta explícita de una categoría minoritaria,100,16,ampliacion_amenaza_20260727_lote3,2026-07-27T08:51:03-05:00
153,MSHxppLJsW0,https://www.youtube.com/watch?v=MSHxppLJsW0,Policía capturó a una pareja que cobraba cupos a vendedores ambulantes en Gamarra,TVPerú Noticias,UCkZCoc42IipR1ucqJmIehsA,603.0,targeted_search,amenaza cobrador de cupos Perú,16,AMENAZA_DIRECTA,consulta explícita de una categoría minoritaria,100,16,ampliacion_amenaza_20260727_lote3,2026-07-27T08:51:03-05:00
154,zyO5xflxUBY,https://www.youtube.com/watch?v=zyO5xflxUBY,National: Criminals threaten their victims with weapons and demand their cell phone passwords.,SOL TV Perú,UCT3jhkKbEV4ZslnzhZ26hPw,105.0,targeted_search,amenaza con arma denuncia Perú,16,AMENAZA_DIRECTA,consulta explícita de una categoría minoritaria,100,16,ampliacion_amenaza_20260727_lote3,2026-07-27T08:51:03-05:00
155,cotHykvHGz0,https://www.youtube.com/watch?v=cotHykvHGz0,Taxi secuestro: La delincuencia contraataca antes de las fiestas,Panorama,UCBiq92lt_ufNO-ktZigVXgg,836.0,targeted_search,amenaza de secuestro denuncia Perú,16,AMENAZA_DIRECTA,consulta explícita de una categoría minoritaria,100,16,ampliacion_amenaza_20260727_lote3,2026-07-27T08:51:03-05:00
156,ImxE56JcLHc,https://www.youtube.com/watch?v=ImxE56JcLHc,Difamación en Redes Sociales ¿Qué hacer? Estudio Jurídico en Perú,Brian Nuñez | Abogado Laboral Empresarial,UCJcfkDGdaduapecwkuAa2LA,365.0,targeted_search,amenaza redes sociales denuncia Perú,16,AMENAZA_DIRECTA,consulta explícita de una categoría minoritaria,100,16,ampliacion_amenaza_20260727_lote3,2026-07-27T08:51:03-05:00
157,Oxhs36TjlDo,https://www.youtube.com/watch?v=Oxhs36TjlDo,💥🇵🇪CANDIDATO PERUANO AMENAZA con DECLARARLE la GUERRA a CHILE🇨🇱 “O DEVUELVEN ARICA O LA TOMAREMOS”🔥,El Tío Gabi 🎤,UCiXm7w8Pu2Ldzr1o3JiOClg,1004.0,targeted_search,amenazan candidato político Perú,16,AMENAZA_DIRECTA,consulta explícita de una categoría minoritaria,100,16,ampliacion_amenaza_20260727_lote3,2026-07-27T08:51:03-05:00
158,EtN7wDzrw1I,https://www.youtube.com/watch?v=EtN7wDzrw1I,Mayor of Villa El Salvador responds after Cuarto Poder report on alleged money laundering.,PDN - Peru Digital Noticias ,UCI3B73rHDRdWyFTLXL0uziw,788.0,targeted_search,amenazan periodista alcalde Perú,16,AMENAZA_DIRECTA,consulta explícita de una categoría minoritaria,100,16,ampliacion_amenaza_20260727_lote3,2026-07-27T08:51:03-05:00
159,e5pNX4bUvQM,https://www.youtube.com/watch?v=e5pNX4bUvQM,🔴🔵Extortion of transporters: Drivers in northern Lima continue to face death threats after the st...,Exitosa Noticias,UCxgO_rak_BKZP8VNVmYqbWg,135.0,targeted_search,amenazan transportistas extorsión Perú,16,AMENAZA_DIRECTA,consulta explícita de una categoría minoritaria,100,16,ampliacion_amenaza_20260727_lote3,2026-07-27T08:51:03-05:00
160,guN0BZzKq2Y,https://www.youtube.com/watch?v=guN0BZzKq2Y,Amenazan a promotora de educación por denunciar extorsiones en colegios,Buenos Días Perú,UCFnOwPrJ-Skrzk_GPNBV5tg,624.0,targeted_search,amenazas colegio extorsión Perú,16,AMENAZA_DIRECTA,consulta explícita de una categoría minoritaria,100,16,ampliacion_amenaza_20260727_lote3,2026-07-27T08:51:03-05:00
161,UG0mFTzKZ8E,https://www.youtube.com/watch?v=UG0mFTzKZ8E,How WhatsApp extortionists operate,Azteca Noticias,UCUP6qv-_EIL0hwTsJaKYnvw,418.0,targeted_search,extorsionador amenaza audio WhatsApp Perú,16,AMENAZA_DIRECTA,consulta explícita de una categoría minoritaria,100,16,ampliacion_amenaza_20260727_lote3,2026-07-27T08:51:03-05:00
162,MxJoqnaKj-8,https://www.youtube.com/watch?v=MxJoqnaKj-8,Santa Anita: bodeguero se salva de milagro tras ser atacado por sicario en puerta de su negocio,Buenos Días Perú,UCFnOwPrJ-Skrzk_GPNBV5tg,220.0,targeted_search,sicario amenaza empresario Perú,16,AMENAZA_DIRECTA,consulta explícita de una categoría minoritaria,100,16,ampliacion_amenaza_20260727_lote3,2026-07-27T08:51:03-05:00
163,BTHrwmn4XOM,https://www.youtube.com/watch?v=BTHrwmn4XOM,Acosada y bajo amenaza: Abogada vive en carne propia la pesadilla de ser una mujer maltratada,DÍA D,UCmrzeYkbupPuvrXH8roR__w,1106.0,targeted_search,agresión amenazas mujer Perú,17,AMENAZA_DIRECTA,consulta explícita de una categoría minoritaria,100,17,ampliacion_amenaza_20260727_lote3,2026-07-27T08:51:03-05:00
164,13BeeMFU5Ng,https://www.youtube.com/watch?v=13BeeMFU5Ng,Pasajeros de bus encaran a extorsionador que pedía cupo a chofer,ATV Noticias,UCYG5uXS3xdsoaXIxum1pAEw,134.0,targeted_search,amenaza cobrador de cupos Perú,17,AMENAZA_DIRECTA,consulta explícita de una categoría minoritaria,100,17,ampliacion_amenaza_20260727_lote3,2026-07-27T08:51:03-05:00
165,IGZJUyUGxTA,https://www.youtube.com/watch?v=IGZJUyUGxTA,Amenazan de muerte a periodista en Iquitos: ¿Represalia por investigar municipalidades?,Latina Noticias,UCpSJ5fGhmAME9Kx2D3ZvN3Q,120.0,targeted_search,amenaza de muerte denuncia Perú,17,AMENAZA_DIRECTA,consulta explícita de una categoría minoritaria,100,17,ampliacion_amenaza_20260727_lote3,2026-07-27T08:51:03-05:00
166,C4BCrV3oib8,https://www.youtube.com/watch?v=C4BCrV3oib8,"$500,000 kidnapping ends in tragedy | Domingo al Día | Peru",América Televisión,UCGGry4kGWZUqIfG6LLNhOmg,807.0,targeted_search,amenaza de secuestro denuncia Perú,17,AMENAZA_DIRECTA,consulta explícita de una categoría minoritaria,100,17,ampliacion_amenaza_20260727_lote3,2026-07-27T08:51:03-05:00
167,iLkuMDjVLH0,https://www.youtube.com/watch?v=iLkuMDjVLH0,Juez suspende audiencia porque fiscal se presentó en audiencia sin tener documentales a la mano,LP - Pasión por el Derecho,UCDscRlCxFfuHhsJBlVvPBmA,523.0,targeted_search,amenaza fiscal juez audiencia Perú,17,AMENAZA_DIRECTA,consulta explícita de una categoría minoritaria,100,17,ampliacion_amenaza_20260727_lote3,2026-07-27T08:51:03-05:00
168,6P4cQRe3M5Y,https://www.youtube.com/watch?v=6P4cQRe3M5Y,Los extorsionadores y las redes sociales,Ministerio Público | República del Perú,UC91qATrOkn7FLB4AfCboKhg,216.0,targeted_search,amenaza redes sociales denuncia Perú,17,AMENAZA_DIRECTA,consulta explícita de una categoría minoritaria,100,17,ampliacion_amenaza_20260727_lote3,2026-07-27T08:51:03-05:00
169,SxGp35IpRC0,https://www.youtube.com/watch?v=SxGp35IpRC0,Ranking of candidates in incidents according to PNP,Panorama,UCBiq92lt_ufNO-ktZigVXgg,1115.0,targeted_search,amenazan candidato político Perú,17,AMENAZA_DIRECTA,consulta explícita de una categoría minoritaria,100,17,ampliacion_amenaza_20260727_lote3,2026-07-27T08:51:03-05:00
170,2UmoCwewELw,https://www.youtube.com/watch?v=2UmoCwewELw,Mayor of SJL receives threats | Cuarto Poder | Peru,América Televisión,UCGGry4kGWZUqIfG6LLNhOmg,925.0,targeted_search,amenazan periodista alcalde Perú,17,AMENAZA_DIRECTA,consulta explícita de una categoría minoritaria,100,17,ampliacion_amenaza_20260727_lote3,2026-07-27T08:51:03-05:00
171,sQo-Tp6Xq-0,https://www.youtube.com/watch?v=sQo-Tp6Xq-0,Buses de la línea de buses 'La Verde' paralizan servicio por amenazas de extorsión,Buenos Días Perú,UCFnOwPrJ-Skrzk_GPNBV5tg,576.0,targeted_search,amenazan transportistas extorsión Perú,17,AMENAZA_DIRECTA,consulta explícita de una categoría minoritaria,100,17,ampliacion_amenaza_20260727_lote3,2026-07-27T08:51:03-05:00
172,6SFa3DJ-12Q,https://www.youtube.com/watch?v=6SFa3DJ-12Q,VMT: School suspends in-person classes after receiving extortion threat,24 Horas,UCsakKsRww3J7pM6DavkrAIQ,158.0,targeted_search,amenazas colegio extorsión Perú,17,AMENAZA_DIRECTA,consulta explícita de una categoría minoritaria,100,17,ampliacion_amenaza_20260727_lote3,2026-07-27T08:51:03-05:00
173,zLA4QO2iFLk,https://www.youtube.com/watch?v=zLA4QO2iFLk,Extorsionadores asesinan a emprendedores: fusión criminal peruano-venezolana domina SJL,Panorama,UCBiq92lt_ufNO-ktZigVXgg,784.0,targeted_search,sicario amenaza empresario Perú,17,AMENAZA_DIRECTA,consulta explícita de una categoría minoritaria,100,17,ampliacion_amenaza_20260727_lote3,2026-07-27T08:51:03-05:00
174,fFOxvLe2BMU,https://www.youtube.com/watch?v=fFOxvLe2BMU,Miraflores: amenazan de muerte a mujer trans y policías rechazan su denuncia,lamula externos (la mula),UCY6bK9tiSKBgZsxB6fBYXbA,190.0,targeted_search,agresión amenazas mujer Perú,18,AMENAZA_DIRECTA,consulta explícita de una categoría minoritaria,100,18,ampliacion_amenaza_20260727_lote3,2026-07-27T08:51:03-05:00
175,IglCHXmruFU,https://www.youtube.com/watch?v=IglCHXmruFU,"Rossana, quien denunció a su expareja por amenazarla de muerte, logró encontrar justicia",Nunca MAS,UCFqwxsa2Wp6Y5FkUAcGShGA,253.0,targeted_search,amenaza a pareja expareja Perú,18,AMENAZA_DIRECTA,consulta explícita de una categoría minoritaria,100,18,ampliacion_amenaza_20260727_lote3,2026-07-27T08:51:03-05:00
176,COrCKqhy0DQ,https://www.youtube.com/watch?v=COrCKqhy0DQ,¡Pagan 300 mil soles en cupos para sobrevivir! Más de 20 choferes asesinados por extorsionadores,Latina Noticias,UCpSJ5fGhmAME9Kx2D3ZvN3Q,791.0,targeted_search,amenaza cobrador de cupos Perú,18,AMENAZA_DIRECTA,consulta explícita de una categoría minoritaria,100,18,ampliacion_amenaza_20260727_lote3,2026-07-27T08:51:03-05:00
177,CA354z_oxfw,https://www.youtube.com/watch?v=CA354z_oxfw,Comas: Vecinos denuncian que son amedrentados por un sujeto con armas,Panamericana Televisión,UCngb4rxO4iUE6BrIs29WXwA,787.0,targeted_search,amenaza con arma denuncia Perú,18,AMENAZA_DIRECTA,consulta explícita de una categoría minoritaria,100,18,ampliacion_amenaza_20260727_lote3,2026-07-27T08:51:03-05:00
178,Zqzs_5F_wDo,https://www.youtube.com/watch?v=Zqzs_5F_wDo,Perú denuncia amenazas de muerte contra sus funcionarios diplomáticos en México,El Universal,UC2SEk1w7DgoHs_G3w1biz-w,61.0,targeted_search,amenaza de muerte denuncia Perú,18,AMENAZA_DIRECTA,consulta explícita de una categoría minoritaria,100,18,ampliacion_amenaza_20260727_lote3,2026-07-27T08:51:03-05:00
179,XAsfq8Jr78k,https://www.youtube.com/watch?v=XAsfq8Jr78k,🔴🔵Huancayo: ¡De no creer! Secuestran a escolar por ser hincha de equipo rival y lo amenazan con arma,Exitosa Noticias,UCxgO_rak_BKZP8VNVmYqbWg,114.0,targeted_search,amenaza de secuestro denuncia Perú,18,AMENAZA_DIRECTA,consulta explícita de una categoría minoritaria,100,18,ampliacion_amenaza_20260727_lote3,2026-07-27T08:51:03-05:00
180,OtVrZTm01c8,https://www.youtube.com/watch?v=OtVrZTm01c8,"Denuncian amenaza, pero los atacan igual por falta de apoyo: La insólita respuesta en comisaría",Latina Noticias,UCpSJ5fGhmAME9Kx2D3ZvN3Q,978.0,targeted_search,amenaza en vivo televisión peruana,18,AMENAZA_DIRECTA,consulta explícita de una categoría minoritaria,100,18,ampliacion_amenaza_20260727_lote3,2026-07-27T08:51:03-05:00
181,yYvGBCCis6E,https://www.youtube.com/watch?v=yYvGBCCis6E,JUEZ DEL CALLAO DELZO LIVIAS DA CÁTEDRA JURIDICA Y DEJA MAL A FISCAL DE CORRUPCIÓN FERNANDO ALARCÓN,Walter Adan Chinchay,UCT9dwqIe2tZGR-QfavNoWzA,3258.0,targeted_search,amenaza fiscal juez audiencia Perú,18,AMENAZA_DIRECTA,consulta explícita de una categoría minoritaria,100,18,ampliacion_amenaza_20260727_lote3,2026-07-27T08:51:03-05:00
182,JUCkC1wasvQ,https://www.youtube.com/watch?v=JUCkC1wasvQ,Regidor de la MPT denuncia que recibe amenazas,Cosmos Televisión,UC_ept7M1UXlCfvcUrK49Ziw,208.0,targeted_search,amenaza redes sociales denuncia Perú,18,AMENAZA_DIRECTA,consulta explícita de una categoría minoritaria,100,18,ampliacion_amenaza_20260727_lote3,2026-07-27T08:51:03-05:00
183,Ikie4LoLQgE,https://www.youtube.com/watch?v=Ikie4LoLQgE,"Candidato ultraderechista López Aliaga cree que ""empezó fraude"" electoral en Perú",AGENCIA EFE,UCvJS-YNyaWyOucx8bGrHVvw,88.0,targeted_search,amenazan candidato político Perú,18,AMENAZA_DIRECTA,consulta explícita de una categoría minoritaria,100,18,ampliacion_amenaza_20260727_lote3,2026-07-27T08:51:03-05:00
184,G0ifY6r-Sak,https://www.youtube.com/watch?v=G0ifY6r-Sak,"AGREDEN A PERIODISTA DE PISCO CANDIDATO A LA ALCALDÍA JUAN MENDOZA,POSIBLE AUTOR INTELE",Noticias Pisco,UCbIYs4RVU9RNshXM8mtKRhA,155.0,targeted_search,amenazan periodista alcalde Perú,18,AMENAZA_DIRECTA,consulta explícita de una categoría minoritaria,100,18,ampliacion_amenaza_20260727_lote3,2026-07-27T08:51:03-05:00
185,HX7NNpwWKMo,https://www.youtube.com/watch?v=HX7NNpwWKMo,Extorsionadores cumplen amenaza y acribillan a vigilante de empresa de transportes en SJL (1/2),Buenos Días Perú,UCFnOwPrJ-Skrzk_GPNBV5tg,94.0,targeted_search,amenazan transportistas extorsión Perú,18,AMENAZA_DIRECTA,consulta explícita de una categoría minoritaria,100,18,ampliacion_amenaza_20260727_lote3,2026-07-27T08:51:03-05:00
186,gjkTcLd6H5U,https://www.youtube.com/watch?v=gjkTcLd6H5U,Delincuencia en El Agustino: Padres piden suspender clases en colegios tras amenazas,Latina Noticias,UCpSJ5fGhmAME9Kx2D3ZvN3Q,367.0,targeted_search,amenazas colegio extorsión Perú,18,AMENAZA_DIRECTA,consulta explícita de una categoría minoritaria,100,18,ampliacion_amenaza_20260727_lote3,2026-07-27T08:51:03-05:00
187,FO0NK90Ol64,https://www.youtube.com/watch?v=FO0NK90Ol64,Trujillo: Planificaban extorsiones por whatsapp,Cosmos Televisión,UC_ept7M1UXlCfvcUrK49Ziw,107.0,targeted_search,extorsionador amenaza audio WhatsApp Perú,18,AMENAZA_DIRECTA,consulta explícita de una categoría minoritaria,100,18,ampliacion_amenaza_20260727_lote3,2026-07-27T08:51:03-05:00
188,okHxwKGISxM,https://www.youtube.com/watch?v=okHxwKGISxM,"Megaoperativo contra la extorsión: la captura de ""Los sicarios del Norte""",Panorama,UCBiq92lt_ufNO-ktZigVXgg,966.0,targeted_search,sicario amenaza empresario Perú,18,AMENAZA_DIRECTA,consulta explícita de una categoría minoritaria,100,18,ampliacion_amenaza_20260727_lote3,2026-07-27T08:51:03-05:00
189,d1xiaAYT0qs,https://www.youtube.com/watch?v=d1xiaAYT0qs,Humala demands departure of Ecuadorian ambassador to Peru for assaulting two women in a supermarket,NTN24,UCEJs1fTF3KszRJGxJY14VrA,213.0,targeted_search,agresión amenazas mujer Perú,19,AMENAZA_DIRECTA,consulta explícita de una categoría minoritaria,100,19,ampliacion_amenaza_20260727_lote3,2026-07-27T08:51:03-05:00
190,CO-hN-mgb5s,https://www.youtube.com/watch?v=CO-hN-mgb5s,Venezolano amenaza a expareja y le pide que le devuelva sus regalos,Buenos Días Perú,UCFnOwPrJ-Skrzk_GPNBV5tg,497.0,targeted_search,amenaza a pareja expareja Perú,19,AMENAZA_DIRECTA,consulta explícita de una categoría minoritaria,100,19,ampliacion_amenaza_20260727_lote3,2026-07-27T08:51:03-05:00
191,I-aL_qhub10,https://www.youtube.com/watch?v=I-aL_qhub10,"""Los Rojitos"" company: demands release of driver and fare collector accused of extortion",24 Horas,UCsakKsRww3J7pM6DavkrAIQ,272.0,targeted_search,amenaza cobrador de cupos Perú,19,AMENAZA_DIRECTA,consulta explícita de una categoría minoritaria,100,19,ampliacion_amenaza_20260727_lote3,2026-07-27T08:51:03-05:00
192,48XfkBxSu_U,https://www.youtube.com/watch?v=48XfkBxSu_U,Ica: Acusan a sujeto de amenazar con escopeta a un grupo de trabajadores,Buenos Días Perú,UCFnOwPrJ-Skrzk_GPNBV5tg,348.0,targeted_search,amenaza con arma denuncia Perú,19,AMENAZA_DIRECTA,consulta explícita de una categoría minoritaria,100,19,ampliacion_amenaza_20260727_lote3,2026-07-27T08:51:03-05:00
193,WOUTtbVxQUM,https://www.youtube.com/watch?v=WOUTtbVxQUM,Callao: párroco denuncia amenazas de muerte tras revelar casos de corrupción,24 Horas,UCsakKsRww3J7pM6DavkrAIQ,202.0,targeted_search,amenaza de muerte denuncia Perú,19,AMENAZA_DIRECTA,consulta explícita de una categoría minoritaria,100,19,ampliacion_amenaza_20260727_lote3,2026-07-27T08:51:03-05:00
194,KSxbxnNPhp0,https://www.youtube.com/watch?v=KSxbxnNPhp0,"Secuestro en Perú: ""Las personas tienen que denunciar inmediatamente a la policía""",RPP Noticias,UC5j8-2FT0ZMMBkmK72R4aeA,1098.0,targeted_search,amenaza de secuestro denuncia Perú,19,AMENAZA_DIRECTA,consulta explícita de una categoría minoritaria,100,19,ampliacion_amenaza_20260727_lote3,2026-07-27T08:51:03-05:00
195,gyGmq8nX_qM,https://www.youtube.com/watch?v=gyGmq8nX_qM,Mototaxistas in conflict with foreigners due to extortions | Cuarto Poder | Peru,América Noticias,UCPhm2I2wk4vqjENwhn3px8A,908.0,targeted_search,amenaza en vivo televisión peruana,19,AMENAZA_DIRECTA,consulta explícita de una categoría minoritaria,100,19,ampliacion_amenaza_20260727_lote3,2026-07-27T08:51:03-05:00
196,ctdTa6-fmIk,https://www.youtube.com/watch?v=ctdTa6-fmIk,Judge outraged and lashes out at prosecutor for his performance in court,LP - Pasión por el Derecho,UCDscRlCxFfuHhsJBlVvPBmA,520.0,targeted_search,amenaza fiscal juez audiencia Perú,19,AMENAZA_DIRECTA,consulta explícita de una categoría minoritaria,100,19,ampliacion_amenaza_20260727_lote3,2026-07-27T08:51:03-05:00
197,O9NB8GVb7XY,https://www.youtube.com/watch?v=O9NB8GVb7XY,Willax News - JUN 22 - WE ARE FREED FROM A TERRIBLE THREAT TO DEMOCRACY | Willax,Willax Televisión,UCort3mldTtMErPqprSlSfng,62.0,targeted_search,amenaza redes sociales denuncia Perú,19,AMENAZA_DIRECTA,consulta explícita de una categoría minoritaria,100,19,ampliacion_amenaza_20260727_lote3,2026-07-27T08:51:03-05:00
198,hBrLlvoBGWI,https://www.youtube.com/watch?v=hBrLlvoBGWI,"""Por vía diplomática o armada"": Político peruano amenaza con recuperar Arica y Tarapacá",Meganoticias,UCkccyEbqhhM3uKOI6Shm-4Q,95.0,targeted_search,amenazan candidato político Perú,19,AMENAZA_DIRECTA,consulta explícita de una categoría minoritaria,100,19,ampliacion_amenaza_20260727_lote3,2026-07-27T08:51:03-05:00
