video_id,url,title,channel_title,channel_id,duration,discovery_type,discovery_source,source_rank,target_category,selection_reason,quota
gdlt4jbJEOo,https://www.youtube.com/watch?v=gdlt4jbJEOo,Úrsula Boza and Christopher Gianotti share their experience as relationship coaches with Magaly M...,Magaly TV La Firme,,1924.0,high_yield_channel,Magaly TV La Firme,126,ACOSO_PERSONAL|CONTENIDO_SEXUAL|AMENAZA_DIRECTA,1.17 chunks de daño por video y cobertura de conflicto interpersonal,35
cz3KHYxr7tU,https://www.youtube.com/watch?v=cz3KHYxr7tU,"Christopher Gianotti: 'Uchi' doesn't need me for anything in life, she chooses me every day",Magaly TV La Firme,,420.0,high_yield_channel,Magaly TV La Firme,127,ACOSO_PERSONAL|CONTENIDO_SEXUAL|AMENAZA_DIRECTA,1.17 chunks de daño por video y cobertura de conflicto interpersonal,35
wPIRwZMFCo4,https://www.youtube.com/watch?v=wPIRwZMFCo4,He Upstaged the Birthday Girl! Christian Cueva Enjoyed Pamela Franco's Party Like It Was His Own,Magaly TV La Firme,,455.0,high_yield_channel,Magaly TV La Firme,128,ACOSO_PERSONAL|CONTENIDO_SEXUAL|AMENAZA_DIRECTA,1.17 chunks de daño por video y cobertura de conflicto interpersonal,35
3AHWGA4xpfA,https://www.youtube.com/watch?v=3AHWGA4xpfA,"Magaly Medina calls out Alejandra Baigorria live for threatening her: ""You don't scare me""",Magaly TV La Firme,,37.0,high_yield_channel,Magaly TV La Firme,129,ACOSO_PERSONAL|CONTENIDO_SEXUAL|AMENAZA_DIRECTA,1.17 chunks de daño por video y cobertura de conflicto interpersonal,35
sygojuC2VRo,https://www.youtube.com/watch?v=sygojuC2VRo,"Úrsula Boza on Christopher Gianotti: ""I feel very proud of the relationship we have""",Magaly TV La Firme,,218.0,high_yield_channel,Magaly TV La Firme,130,ACOSO_PERSONAL|CONTENIDO_SEXUAL|AMENAZA_DIRECTA,1.17 chunks de daño por video y cobertura de conflicto interpersonal,35
0QdaCyRNz_4,https://www.youtube.com/watch?v=0QdaCyRNz_4,"Magaly TV La Firme: July 2, 2026 Program",Magaly TV La Firme,,3206.0,high_yield_channel,Magaly TV La Firme,131,ACOSO_PERSONAL|CONTENIDO_SEXUAL|AMENAZA_DIRECTA,1.17 chunks de daño por video y cobertura de conflicto interpersonal,35
JMZdJq-Dsdg,https://www.youtube.com/watch?v=JMZdJq-Dsdg,Million-Dollar Fraud! Jackson Mora Arrested and Accused of Belonging to a Criminal Gang,Magaly TV La Firme,,406.0,high_yield_channel,Magaly TV La Firme,132,ACOSO_PERSONAL|CONTENIDO_SEXUAL|AMENAZA_DIRECTA,1.17 chunks de daño por video y cobertura de conflicto interpersonal,35
hNAKNZujugg,https://www.youtube.com/watch?v=hNAKNZujugg,The Origin of the 'Reality Girl': Shirley Arica's Romances and Scandals,Magaly TV La Firme,,779.0,high_yield_channel,Magaly TV La Firme,133,ACOSO_PERSONAL|CONTENIDO_SEXUAL|AMENAZA_DIRECTA,1.17 chunks de daño por video y cobertura de conflicto interpersonal,35
LYvskNMSqdM,https://www.youtube.com/watch?v=LYvskNMSqdM,Alejandra Baigorria loses her cool with reporter for asking about Said Palao's 'ampay',Magaly TV La Firme,,474.0,high_yield_channel,Magaly TV La Firme,134,ACOSO_PERSONAL|CONTENIDO_SEXUAL|AMENAZA_DIRECTA,1.17 chunks de daño por video y cobertura de conflicto interpersonal,35
g3a4Z6PvNAU,https://www.youtube.com/watch?v=g3a4Z6PvNAU,"Magaly Medina criticizes Carlos Orozco's latest vulgarity: ""What absolute coarseness""",Magaly TV La Firme,,63.0,high_yield_channel,Magaly TV La Firme,135,ACOSO_PERSONAL|CONTENIDO_SEXUAL|AMENAZA_DIRECTA,1.17 chunks de daño por video y cobertura de conflicto interpersonal,35
OPz_PXpx_Og,https://www.youtube.com/watch?v=OPz_PXpx_Og,"Magaly Medina slams Tilsa Lozano for her harsh comment to Yaco and 'El Loco': ""What a vocabulary!""",Magaly TV La Firme,,26.0,high_yield_channel,Magaly TV La Firme,136,ACOSO_PERSONAL|CONTENIDO_SEXUAL|AMENAZA_DIRECTA,1.17 chunks de daño por video y cobertura de conflicto interpersonal,35
USNhPhJ9K0c,https://www.youtube.com/watch?v=USNhPhJ9K0c,Pamela López and Vanessa Pumarica team up live to mock Pamela Franco's gifts,Magaly TV La Firme,,820.0,high_yield_channel,Magaly TV La Firme,137,ACOSO_PERSONAL|CONTENIDO_SEXUAL|AMENAZA_DIRECTA,1.17 chunks de daño por video y cobertura de conflicto interpersonal,35
OzjljWzATrs,https://www.youtube.com/watch?v=OzjljWzATrs,"Just a promo deal? The truth about Christian Cueva's ""little gifts"" to Pamela Franco",Magaly TV La Firme,,291.0,high_yield_channel,Magaly TV La Firme,138,ACOSO_PERSONAL|CONTENIDO_SEXUAL|AMENAZA_DIRECTA,1.17 chunks de daño por video y cobertura de conflicto interpersonal,35
iJqZDmGlxGo,https://www.youtube.com/watch?v=iJqZDmGlxGo,"Magaly TV La Firme: July 1, 2026 Episode",Magaly TV La Firme,,2992.0,high_yield_channel,Magaly TV La Firme,139,ACOSO_PERSONAL|CONTENIDO_SEXUAL|AMENAZA_DIRECTA,1.17 chunks de daño por video y cobertura de conflicto interpersonal,35
igpn2_-B7u4,https://www.youtube.com/watch?v=igpn2_-B7u4,A circus? Koky Belaunde trashes the dress code Pamela Franco chose for her birthday,Magaly TV La Firme,,500.0,high_yield_channel,Magaly TV La Firme,140,ACOSO_PERSONAL|CONTENIDO_SEXUAL|AMENAZA_DIRECTA,1.17 chunks de daño por video y cobertura de conflicto interpersonal,35
7tYaNZDta8w,https://www.youtube.com/watch?v=7tYaNZDta8w,Exponen videos de Monserrat mechoneando a su hija y golpeando a la madre de Heydi Amado,Magaly TV La Firme,,122.0,high_yield_channel,Magaly TV La Firme,141,ACOSO_PERSONAL|CONTENIDO_SEXUAL|AMENAZA_DIRECTA,1.17 chunks de daño por video y cobertura de conflicto interpersonal,35
6FdVuSizIO0,https://www.youtube.com/watch?v=6FdVuSizIO0,"Laura Borlini criticizes 'Churrito' Hinostroza for revealing abortion: ""It's extremely private""",Magaly TV La Firme,,345.0,high_yield_channel,Magaly TV La Firme,142,ACOSO_PERSONAL|CONTENIDO_SEXUAL|AMENAZA_DIRECTA,1.17 chunks de daño por video y cobertura de conflicto interpersonal,35
jnNdlInFRkU,https://www.youtube.com/watch?v=jnNdlInFRkU,"Laura Borlini on Pamela Franco and Christian Cueva's interview: ""I would be worried about my chil...",Magaly TV La Firme,,200.0,high_yield_channel,Magaly TV La Firme,143,ACOSO_PERSONAL|CONTENIDO_SEXUAL|AMENAZA_DIRECTA,1.17 chunks de daño por video y cobertura de conflicto interpersonal,35
SmZXPB-54q4,https://www.youtube.com/watch?v=SmZXPB-54q4,Monserrat threatens to sink Melcochita and Susan Villanueva puts a stop to it,Magaly TV La Firme,,458.0,high_yield_channel,Magaly TV La Firme,144,ACOSO_PERSONAL|CONTENIDO_SEXUAL|AMENAZA_DIRECTA,1.17 chunks de daño por video y cobertura de conflicto interpersonal,35
pYvtrJBaQCs,https://www.youtube.com/watch?v=pYvtrJBaQCs,"Magaly TV La Firme: Episode for Tuesday, June 30, 2026",Magaly TV La Firme,,2533.0,high_yield_channel,Magaly TV La Firme,145,ACOSO_PERSONAL|CONTENIDO_SEXUAL|AMENAZA_DIRECTA,1.17 chunks de daño por video y cobertura de conflicto interpersonal,35
FYlWLtpdFmQ,https://www.youtube.com/watch?v=FYlWLtpdFmQ,“Churrito” Hinostroza challenges Massiel Málaga to take a drug test,Magaly TV La Firme,,50.0,high_yield_channel,Magaly TV La Firme,146,ACOSO_PERSONAL|CONTENIDO_SEXUAL|AMENAZA_DIRECTA,1.17 chunks de daño por video y cobertura de conflicto interpersonal,35
GSHXSnXEx08,https://www.youtube.com/watch?v=GSHXSnXEx08,With mariachis and lots of kissing! Shirley Arica celebrates her birthday with Pablo Heredia,Magaly TV La Firme,,281.0,high_yield_channel,Magaly TV La Firme,147,ACOSO_PERSONAL|CONTENIDO_SEXUAL|AMENAZA_DIRECTA,1.17 chunks de daño por video y cobertura de conflicto interpersonal,35
bJTO-vJU1Gk,https://www.youtube.com/watch?v=bJTO-vJU1Gk,"Monserrat fights with Susan Villanueva: ""She would set Melcochita up with women to keep him away ...",Magaly TV La Firme,,303.0,high_yield_channel,Magaly TV La Firme,148,ACOSO_PERSONAL|CONTENIDO_SEXUAL|AMENAZA_DIRECTA,1.17 chunks de daño por video y cobertura de conflicto interpersonal,35
QL4WFomAzqI,https://www.youtube.com/watch?v=QL4WFomAzqI,"Elderly woman abused by her daughter and grandson thanks public for support: ""I feel like I'm not...",Magaly TV La Firme,,152.0,high_yield_channel,Magaly TV La Firme,149,ACOSO_PERSONAL|CONTENIDO_SEXUAL|AMENAZA_DIRECTA,1.17 chunks de daño por video y cobertura de conflicto interpersonal,35
9ktxu3nj-Lw,https://www.youtube.com/watch?v=9ktxu3nj-Lw,"Magaly Medina steals the show in Chota: ""You've made me feel right at home""",Magaly TV La Firme,,188.0,high_yield_channel,Magaly TV La Firme,150,ACOSO_PERSONAL|CONTENIDO_SEXUAL|AMENAZA_DIRECTA,1.17 chunks de daño por video y cobertura de conflicto interpersonal,35
H608DjwG7yc,https://www.youtube.com/watch?v=H608DjwG7yc,"Magaly Medina denies having had too much to drink in Chota: ""I hadn't slept in several hours""",Magaly TV La Firme,,73.0,high_yield_channel,Magaly TV La Firme,151,ACOSO_PERSONAL|CONTENIDO_SEXUAL|AMENAZA_DIRECTA,1.17 chunks de daño por video y cobertura de conflicto interpersonal,35
M7WTFJiL2RU,https://www.youtube.com/watch?v=M7WTFJiL2RU,. ¿Va en serio? Mónica Cabrejos analiza el romance de Shirley Arica y Pablo Heredia,Magaly TV La Firme,,1378.0,high_yield_channel,Magaly TV La Firme,152,ACOSO_PERSONAL|CONTENIDO_SEXUAL|AMENAZA_DIRECTA,1.17 chunks de daño por video y cobertura de conflicto interpersonal,35
S_HCK4kZ5PQ,https://www.youtube.com/watch?v=S_HCK4kZ5PQ,"Magaly TV La Firme: Program for Monday, June 29, 2026",Magaly TV La Firme,,2676.0,high_yield_channel,Magaly TV La Firme,153,ACOSO_PERSONAL|CONTENIDO_SEXUAL|AMENAZA_DIRECTA,1.17 chunks de daño por video y cobertura de conflicto interpersonal,35
2JkJiXvVc6M,https://www.youtube.com/watch?v=2JkJiXvVc6M,"Magaly 'exposes' Loco Wagner after his time on Magaly Tv: ""He was hanging out in the garage""",Magaly TV La Firme,,196.0,high_yield_channel,Magaly TV La Firme,154,ACOSO_PERSONAL|CONTENIDO_SEXUAL|AMENAZA_DIRECTA,1.17 chunks de daño por video y cobertura de conflicto interpersonal,35
je25UVa6Qxk,https://www.youtube.com/watch?v=je25UVa6Qxk,"'Loco' Wagner surprises with confession about his time on Magaly Tv, la firme: ""She is super dema...",Magaly TV La Firme,,119.0,high_yield_channel,Magaly TV La Firme,155,ACOSO_PERSONAL|CONTENIDO_SEXUAL|AMENAZA_DIRECTA,1.17 chunks de daño por video y cobertura de conflicto interpersonal,35
Bqthmi7HZW8,https://www.youtube.com/watch?v=Bqthmi7HZW8,"Chollywood Chronicles! ""Chacalón,"" the Legendary King of Chicha Music",Magaly TV La Firme,,1283.0,high_yield_channel,Magaly TV La Firme,156,ACOSO_PERSONAL|CONTENIDO_SEXUAL|AMENAZA_DIRECTA,1.17 chunks de daño por video y cobertura de conflicto interpersonal,35
pGCwH2d5c_4,https://www.youtube.com/watch?v=pGCwH2d5c_4,Deysi’s pool party! Showgirl celebrates court victory over neighbors with her 'crew',Magaly TV La Firme,,541.0,high_yield_channel,Magaly TV La Firme,157,ACOSO_PERSONAL|CONTENIDO_SEXUAL|AMENAZA_DIRECTA,1.17 chunks de daño por video y cobertura de conflicto interpersonal,35
mI3jMfjVWs4,https://www.youtube.com/watch?v=mI3jMfjVWs4,"Magaly TV La Firme: Friday, June 26, 2026 Program",Magaly TV La Firme,,2240.0,high_yield_channel,Magaly TV La Firme,158,ACOSO_PERSONAL|CONTENIDO_SEXUAL|AMENAZA_DIRECTA,1.17 chunks de daño por video y cobertura de conflicto interpersonal,35
fwwmawxOy_k,https://www.youtube.com/watch?v=fwwmawxOy_k,"Pablo Heredia hace mea culpa por meterse con Flavia Laos: ""Ale no se merecía eso, me equivoqué""",Magaly TV La Firme,,294.0,high_yield_channel,Magaly TV La Firme,159,ACOSO_PERSONAL|CONTENIDO_SEXUAL|AMENAZA_DIRECTA,1.17 chunks de daño por video y cobertura de conflicto interpersonal,35
K6tVrQm2JHI,https://www.youtube.com/watch?v=K6tVrQm2JHI,"Magaly TV La Firme: Episode for Thursday, June 25, 2026",Magaly TV La Firme,,3717.0,high_yield_channel,Magaly TV La Firme,160,ACOSO_PERSONAL|CONTENIDO_SEXUAL|AMENAZA_DIRECTA,1.17 chunks de daño por video y cobertura de conflicto interpersonal,35
8XkF8ptmfQQ,https://www.youtube.com/watch?v=8XkF8ptmfQQ,"Sandra Plevisani opens up to Magaly Medina about her painful loss: ""Baking saved me""",Magaly TV La Firme,,370.0,high_yield_channel,Magaly TV La Firme,161,ACOSO_PERSONAL|CONTENIDO_SEXUAL|AMENAZA_DIRECTA,1.17 chunks de daño por video y cobertura de conflicto interpersonal,35
1rSUrohniUY,https://www.youtube.com/watch?v=1rSUrohniUY,Giuliana Barrios caught making out with Melgar player,Magaly TV La Firme,,273.0,high_yield_channel,Magaly TV La Firme,162,ACOSO_PERSONAL|CONTENIDO_SEXUAL|AMENAZA_DIRECTA,1.17 chunks de daño por video y cobertura de conflicto interpersonal,35
7XBjFcgsTqM,https://www.youtube.com/watch?v=7XBjFcgsTqM,Up to 28 absences! Melcochita confronts Monserrat for not sending their daughters to school,Magaly TV La Firme,,759.0,high_yield_channel,Magaly TV La Firme,163,ACOSO_PERSONAL|CONTENIDO_SEXUAL|AMENAZA_DIRECTA,1.17 chunks de daño por video y cobertura de conflicto interpersonal,35
qDCQJ1dGzR4,https://www.youtube.com/watch?v=qDCQJ1dGzR4,"Pablo Heredia admite que le molestó ver a Shirley Arica con Ivo Ezeta: ""Me puse celosito""",Magaly TV La Firme,,372.0,high_yield_channel,Magaly TV La Firme,164,ACOSO_PERSONAL|CONTENIDO_SEXUAL|AMENAZA_DIRECTA,1.17 chunks de daño por video y cobertura de conflicto interpersonal,35
Au-ebBnYuLI,https://www.youtube.com/watch?v=Au-ebBnYuLI,"Heydi Amado responde a Monserrat por acusarla de no ""alimentar bien"" a Melcochita",Magaly TV La Firme,,331.0,high_yield_channel,Magaly TV La Firme,165,ACOSO_PERSONAL|CONTENIDO_SEXUAL|AMENAZA_DIRECTA,1.17 chunks de daño por video y cobertura de conflicto interpersonal,35
n3PCGKxXzfo,https://www.youtube.com/watch?v=n3PCGKxXzfo,"Pablo Heredia reveals he stayed in Peru for Shirley Arica: ""I feel a lot for her""",Magaly TV La Firme,,233.0,high_yield_channel,Magaly TV La Firme,166,ACOSO_PERSONAL|CONTENIDO_SEXUAL|AMENAZA_DIRECTA,1.17 chunks de daño por video y cobertura de conflicto interpersonal,35
Pp4CDddNjy0,https://www.youtube.com/watch?v=Pp4CDddNjy0,"Magaly Medina tells Pablo Heredia she doesn't see a future for him with Shirley Arica: ""You're to...",Magaly TV La Firme,,435.0,high_yield_channel,Magaly TV La Firme,167,ACOSO_PERSONAL|CONTENIDO_SEXUAL|AMENAZA_DIRECTA,1.17 chunks de daño por video y cobertura de conflicto interpersonal,35
5BiqxtoyaK8,https://www.youtube.com/watch?v=5BiqxtoyaK8,Mujer acusada de agredir a su anciana madre también es denunciada públicamente por su ex,Magaly TV La Firme,,1058.0,high_yield_channel,Magaly TV La Firme,168,ACOSO_PERSONAL|CONTENIDO_SEXUAL|AMENAZA_DIRECTA,1.17 chunks de daño por video y cobertura de conflicto interpersonal,35
RZFhlrof-VM,https://www.youtube.com/watch?v=RZFhlrof-VM,"Magaly TV La Firme: Episode for Wednesday, June 24, 2026",Magaly TV La Firme,,1903.0,high_yield_channel,Magaly TV La Firme,169,ACOSO_PERSONAL|CONTENIDO_SEXUAL|AMENAZA_DIRECTA,1.17 chunks de daño por video y cobertura de conflicto interpersonal,35
q72hpx-UHw0,https://www.youtube.com/watch?v=q72hpx-UHw0,Suheyn Cipriani responds to Samantha Batallanos for downplaying her relationship,Magaly TV La Firme,,59.0,high_yield_channel,Magaly TV La Firme,170,ACOSO_PERSONAL|CONTENIDO_SEXUAL|AMENAZA_DIRECTA,1.17 chunks de daño por video y cobertura de conflicto interpersonal,35
Py5QbcgDBOE,https://www.youtube.com/watch?v=Py5QbcgDBOE,Shouting her love! Suheyn Cipriani goes public with Samantha Batallanos' ex,Magaly TV La Firme,,154.0,high_yield_channel,Magaly TV La Firme,171,ACOSO_PERSONAL|CONTENIDO_SEXUAL|AMENAZA_DIRECTA,1.17 chunks de daño por video y cobertura de conflicto interpersonal,35
be5xvIidQqw,https://www.youtube.com/watch?v=be5xvIidQqw,"Magaly Medina encara en vivo a Alfredo Benavides por ""dejarla plantada"" y él le pide perdón",Magaly TV La Firme,,584.0,high_yield_channel,Magaly TV La Firme,172,ACOSO_PERSONAL|CONTENIDO_SEXUAL|AMENAZA_DIRECTA,1.17 chunks de daño por video y cobertura de conflicto interpersonal,35
ViO9LT78luo,https://www.youtube.com/watch?v=ViO9LT78luo,"Shirley Arica denies hooking up with Ivo Ezeta: ""Notarized letters are in fashion""",Magaly TV La Firme,,359.0,high_yield_channel,Magaly TV La Firme,173,ACOSO_PERSONAL|CONTENIDO_SEXUAL|AMENAZA_DIRECTA,1.17 chunks de daño por video y cobertura de conflicto interpersonal,35
T7zCJyKnPtw,https://www.youtube.com/watch?v=T7zCJyKnPtw,Monserrat acusa a Heydi Amado de descuidar a 'Melcochita' y ella no se queda callada,Magaly TV La Firme,,422.0,high_yield_channel,Magaly TV La Firme,174,ACOSO_PERSONAL|CONTENIDO_SEXUAL|AMENAZA_DIRECTA,1.17 chunks de daño por video y cobertura de conflicto interpersonal,35
Hp9wKtQ8mb0,https://www.youtube.com/watch?v=Hp9wKtQ8mb0,"Shirley Arica confirms she is dating Pablo Heredia: ""We are giving it a try""",Magaly TV La Firme,,523.0,high_yield_channel,Magaly TV La Firme,175,ACOSO_PERSONAL|CONTENIDO_SEXUAL|AMENAZA_DIRECTA,1.17 chunks de daño por video y cobertura de conflicto interpersonal,35
DnJ37EOJD0c,https://www.youtube.com/watch?v=DnJ37EOJD0c,Milett Figueroa makes embarrassing blunders while hosting beauty pageant in Morropón,Magaly TV La Firme,,93.0,high_yield_channel,Magaly TV La Firme,176,ACOSO_PERSONAL|CONTENIDO_SEXUAL|AMENAZA_DIRECTA,1.17 chunks de daño por video y cobertura de conflicto interpersonal,35
maj7NtPYIe0,https://www.youtube.com/watch?v=maj7NtPYIe0,"Magaly TV La Firme: Episode for Tuesday, June 23, 2026",Magaly TV La Firme,,1917.0,high_yield_channel,Magaly TV La Firme,177,ACOSO_PERSONAL|CONTENIDO_SEXUAL|AMENAZA_DIRECTA,1.17 chunks de daño por video y cobertura de conflicto interpersonal,35
gekuv4OHeug,https://www.youtube.com/watch?v=gekuv4OHeug,"Shirley Arica reveals that Pablo Heredia was upset over her photos with Ivo Ezeta: ""I'm a flirt""",Magaly TV La Firme,,300.0,high_yield_channel,Magaly TV La Firme,178,ACOSO_PERSONAL|CONTENIDO_SEXUAL|AMENAZA_DIRECTA,1.17 chunks de daño por video y cobertura de conflicto interpersonal,35
G3o7qTUsD0o,https://www.youtube.com/watch?v=G3o7qTUsD0o,"Greg Michel and Maryjane Ramírez justify their reconciliation: ""There was no violence, it was jus...",Magaly TV La Firme,,936.0,high_yield_channel,Magaly TV La Firme,179,ACOSO_PERSONAL|CONTENIDO_SEXUAL|AMENAZA_DIRECTA,1.17 chunks de daño por video y cobertura de conflicto interpersonal,35
hULFt4JPc7Y,https://www.youtube.com/watch?v=hULFt4JPc7Y,Playing both sides! Shirley Arica 'hooks up' with Pablo Heredia and Ivo Ezeta in under 48 hours,Magaly TV La Firme,,328.0,high_yield_channel,Magaly TV La Firme,180,ACOSO_PERSONAL|CONTENIDO_SEXUAL|AMENAZA_DIRECTA,1.17 chunks de daño por video y cobertura de conflicto interpersonal,35
2WN3jXArzzQ,https://www.youtube.com/watch?v=2WN3jXArzzQ,"Greg Michel fue liberado tras enfrentarse a policías: ""Me han tratado como un trapo""",Magaly TV La Firme,,919.0,high_yield_channel,Magaly TV La Firme,181,ACOSO_PERSONAL|CONTENIDO_SEXUAL|AMENAZA_DIRECTA,1.17 chunks de daño por video y cobertura de conflicto interpersonal,35
Zx0gSnj0tUQ,https://www.youtube.com/watch?v=Zx0gSnj0tUQ,"Magaly TV La Firme: Episode from Monday, June 22, 2026",Magaly TV La Firme,,2575.0,high_yield_channel,Magaly TV La Firme,182,ACOSO_PERSONAL|CONTENIDO_SEXUAL|AMENAZA_DIRECTA,1.17 chunks de daño por video y cobertura de conflicto interpersonal,35
C8QhPNDTOtw,https://www.youtube.com/watch?v=C8QhPNDTOtw,Melanie Martinez's daughter calls out Christian Dominguez for exposing Father's Day message,Magaly TV La Firme,,246.0,high_yield_channel,Magaly TV La Firme,183,ACOSO_PERSONAL|CONTENIDO_SEXUAL|AMENAZA_DIRECTA,1.17 chunks de daño por video y cobertura de conflicto interpersonal,35
TEG32rP-QtI,https://www.youtube.com/watch?v=TEG32rP-QtI,"MagalyTV La Firme: Friday, June 19, 2026 Program",Magaly TV La Firme,,2519.0,high_yield_channel,Magaly TV La Firme,184,ACOSO_PERSONAL|CONTENIDO_SEXUAL|AMENAZA_DIRECTA,1.17 chunks de daño por video y cobertura de conflicto interpersonal,35
YOtJ14u9GOA,https://www.youtube.com/watch?v=YOtJ14u9GOA,"Mary Moncada, the ""good time"" girl, tells Magaly about her fling with Cachín: ""He's my buddy""",Magaly TV La Firme,,977.0,high_yield_channel,Magaly TV La Firme,185,ACOSO_PERSONAL|CONTENIDO_SEXUAL|AMENAZA_DIRECTA,1.17 chunks de daño por video y cobertura de conflicto interpersonal,35
g1tFDDydnZI,https://www.youtube.com/watch?v=g1tFDDydnZI,In honor of all fathers! Haydée Raymundo sings on Magaly TV La Firme,Magaly TV La Firme,,108.0,high_yield_channel,Magaly TV La Firme,186,ACOSO_PERSONAL|CONTENIDO_SEXUAL|AMENAZA_DIRECTA,1.17 chunks de daño por video y cobertura de conflicto interpersonal,35
u679hgcd9mw,https://www.youtube.com/watch?v=u679hgcd9mw,"Cri Cri claims he was ""framed"" and Magaly trolls him: ""As if he were a plant""",Magaly TV La Firme,,224.0,high_yield_channel,Magaly TV La Firme,187,ACOSO_PERSONAL|CONTENIDO_SEXUAL|AMENAZA_DIRECTA,1.17 chunks de daño por video y cobertura de conflicto interpersonal,35
WB7LefkrtFQ,https://www.youtube.com/watch?v=WB7LefkrtFQ,Magaly on Melcochita's apology to his daughter: “He’s just going through the motions”,Magaly TV La Firme,,239.0,high_yield_channel,Magaly TV La Firme,188,ACOSO_PERSONAL|CONTENIDO_SEXUAL|AMENAZA_DIRECTA,1.17 chunks de daño por video y cobertura de conflicto interpersonal,35
t4E67E9cuj0,https://www.youtube.com/watch?v=t4E67E9cuj0,Magaly TV La Firme: Programa del jueves 18 de junio del 2026,Magaly TV La Firme,,3088.0,high_yield_channel,Magaly TV La Firme,189,ACOSO_PERSONAL|CONTENIDO_SEXUAL|AMENAZA_DIRECTA,1.17 chunks de daño por video y cobertura de conflicto interpersonal,35
vEJD26XOViI,https://www.youtube.com/watch?v=vEJD26XOViI,"Susan Villanueva revela que estuvo en servicio social tras ser abusada: ""Estaba con niños asesinos""",Magaly TV La Firme,,425.0,high_yield_channel,Magaly TV La Firme,190,ACOSO_PERSONAL|CONTENIDO_SEXUAL|AMENAZA_DIRECTA,1.17 chunks de daño por video y cobertura de conflicto interpersonal,35
QjIfflGIE74,https://www.youtube.com/watch?v=QjIfflGIE74,Karla Viso responde en vivo por acuerdo de confidencialidad entre Diealis y Verónika Rojas,Magaly TV La Firme,,326.0,high_yield_channel,Magaly TV La Firme,191,ACOSO_PERSONAL|CONTENIDO_SEXUAL|AMENAZA_DIRECTA,1.17 chunks de daño por video y cobertura de conflicto interpersonal,35
zaP-VzavkI8,https://www.youtube.com/watch?v=zaP-VzavkI8,"Magaly Medina is intimidated in the name of Jefferson Farfán: ""They are threatening me with lead""",Magaly TV La Firme,,120.0,high_yield_channel,Magaly TV La Firme,192,ACOSO_PERSONAL|CONTENIDO_SEXUAL|AMENAZA_DIRECTA,1.17 chunks de daño por video y cobertura de conflicto interpersonal,35
NHSoTksCLpc,https://www.youtube.com/watch?v=NHSoTksCLpc,'Cachín' makes out with Mary Moncada at a salsa club and they end up at her place,Magaly TV La Firme,,220.0,high_yield_channel,Magaly TV La Firme,193,ACOSO_PERSONAL|CONTENIDO_SEXUAL|AMENAZA_DIRECTA,1.17 chunks de daño por video y cobertura de conflicto interpersonal,35
Lh3fikgfD_Y,https://www.youtube.com/watch?v=Lh3fikgfD_Y,"Diealis calls Verónika Rojas's lawyer a ""drama seeker"": ""She's a brainwasher""",Magaly TV La Firme,,30.0,high_yield_channel,Magaly TV La Firme,194,ACOSO_PERSONAL|CONTENIDO_SEXUAL|AMENAZA_DIRECTA,1.17 chunks de daño por video y cobertura de conflicto interpersonal,35
6iSRVo8DBmU,https://www.youtube.com/watch?v=6iSRVo8DBmU,"Magaly Medina y su abogado le ponen las cosas claras a Jefferson Farfán: ""Hay mucha ignorancia""",Magaly TV La Firme,,447.0,high_yield_channel,Magaly TV La Firme,195,ACOSO_PERSONAL|CONTENIDO_SEXUAL|AMENAZA_DIRECTA,1.17 chunks de daño por video y cobertura de conflicto interpersonal,35
Uek1-yxTwgo,https://www.youtube.com/watch?v=Uek1-yxTwgo,"Susan aconseja a novia de Melcochita por estar con él: ""Yo jamás hubiera tenido el estómago""",Magaly TV La Firme,,130.0,high_yield_channel,Magaly TV La Firme,196,ACOSO_PERSONAL|CONTENIDO_SEXUAL|AMENAZA_DIRECTA,1.17 chunks de daño por video y cobertura de conflicto interpersonal,35
jR6CHCezpjk,https://www.youtube.com/watch?v=jR6CHCezpjk,"Melcochita confronts Susan Villanueva for revealing childhood abuse, and she exposes his audio re...",Magaly TV La Firme,,222.0,high_yield_channel,Magaly TV La Firme,197,ACOSO_PERSONAL|CONTENIDO_SEXUAL|AMENAZA_DIRECTA,1.17 chunks de daño por video y cobertura de conflicto interpersonal,35
14Oxy16i0jE,https://www.youtube.com/watch?v=14Oxy16i0jE,"'Majo con sabor' speaks out after breakup with Gabriel Calvo: ""You can never lose who you are""",Magaly TV La Firme,,170.0,high_yield_channel,Magaly TV La Firme,198,ACOSO_PERSONAL|CONTENIDO_SEXUAL|AMENAZA_DIRECTA,1.17 chunks de daño por video y cobertura de conflicto interpersonal,35
w7aQFyIHV7w,https://www.youtube.com/watch?v=w7aQFyIHV7w,Fabio Agostini speaks live with Magaly Medina after winning 200 thousand dollars on a reality show,Magaly TV La Firme,,608.0,high_yield_channel,Magaly TV La Firme,199,ACOSO_PERSONAL|CONTENIDO_SEXUAL|AMENAZA_DIRECTA,1.17 chunks de daño por video y cobertura de conflicto interpersonal,35
iUCF-nL3DjY,https://www.youtube.com/watch?v=iUCF-nL3DjY,"Who was Cromwell Gálvez? The dark business of the so-called ""cashier to the showgirls""",Magaly TV La Firme,,755.0,high_yield_channel,Magaly TV La Firme,200,ACOSO_PERSONAL|CONTENIDO_SEXUAL|AMENAZA_DIRECTA,1.17 chunks de daño por video y cobertura de conflicto interpersonal,35
