selection_order,video_id,url,title,channel_title,channel_id,duration,discovery_type,discovery_source,source_rank,target_category,selection_reason,quota,round_robin,batch_id,selected_at
254,NIBThgod2Pw,https://www.youtube.com/watch?v=NIBThgod2Pw,"""NO ME ARREPIENTO DE NO HABER POSTULADO"" | ARDE TROYA #entrevista",Arde Troya con Juliana Oxenford,,2551.0,high_yield_channel,Arde Troya con Juliana Oxenford,14,ACOSO_PERSONAL|AMENAZA_DIRECTA,2.41 chunks de daño y 0.39 amenazas por video en el corpus base,55,,ampliacion_dano_20260726,2026-07-26T17:54:03-05:00
255,bGsuuBdStR8,https://www.youtube.com/watch?v=bGsuuBdStR8,CAN NIETO LEAD THE OPPOSITION IN CONGRESS? | ALL HELL BURNS OUT,Arde Troya con Juliana Oxenford,,84.0,high_yield_channel,Arde Troya con Juliana Oxenford,15,ACOSO_PERSONAL|AMENAZA_DIRECTA,2.41 chunks de daño y 0.39 amenazas por video en el corpus base,55,,ampliacion_dano_20260726,2026-07-26T17:54:03-05:00
256,W9yq52CGxTA,https://www.youtube.com/watch?v=W9yq52CGxTA,"TROY BURNS WITH JULIANA OXENFORD: PROGRAM OF JULY 20, 2026",Arde Troya con Juliana Oxenford,,5691.0,high_yield_channel,Arde Troya con Juliana Oxenford,16,ACOSO_PERSONAL|AMENAZA_DIRECTA,2.41 chunks de daño y 0.39 amenazas por video en el corpus base,55,,ampliacion_dano_20260726,2026-07-26T17:54:03-05:00
257,QKhwf8jTggM,https://www.youtube.com/watch?v=QKhwf8jTggM,JULIANA DESNUDA A JUNTOS POR EL PERÚ POR INSISTIR EN ANULAR EL VOTO EXTRANJERO | ARDE TROYA,Arde Troya con Juliana Oxenford,,899.0,high_yield_channel,Arde Troya con Juliana Oxenford,92,ACOSO_PERSONAL|AMENAZA_DIRECTA,2.41 chunks de daño y 0.39 amenazas por video en el corpus base,55,,ampliacion_dano_20260726,2026-07-26T17:54:03-05:00
258,QyZqf3qjXxw,https://www.youtube.com/watch?v=QyZqf3qjXxw,CARLOS RIVERA DESNUDA EL PAQUETE DE LEYES DEL CONGRESO PARA COMPRAR IMPUNIDAD #entrevista,Arde Troya con Juliana Oxenford,,1310.0,high_yield_channel,Arde Troya con Juliana Oxenford,93,ACOSO_PERSONAL|AMENAZA_DIRECTA,2.41 chunks de daño y 0.39 amenazas por video en el corpus base,55,,ampliacion_dano_20260726,2026-07-26T17:54:03-05:00
259,GVYMnJfTsRU,https://www.youtube.com/watch?v=GVYMnJfTsRU,Juliana dismantles JP's complaint about the overseas vote and reveals Keiko's advantage | All hel...,Arde Troya con Juliana Oxenford,,702.0,high_yield_channel,Arde Troya con Juliana Oxenford,94,ACOSO_PERSONAL|AMENAZA_DIRECTA,2.41 chunks de daño y 0.39 amenazas por video en el corpus base,55,,ampliacion_dano_20260726,2026-07-26T17:54:03-05:00
260,QG40BT4-Qzg,https://www.youtube.com/watch?v=QG40BT4-Qzg,FRANCIS ALLISON CALLS OUT LÓPEZ ALIAGA FOR TURNING THE MUNICIPALITY INTO A PIGSTY #interview,Arde Troya con Juliana Oxenford,,1766.0,high_yield_channel,Arde Troya con Juliana Oxenford,95,ACOSO_PERSONAL|AMENAZA_DIRECTA,2.41 chunks de daño y 0.39 amenazas por video en el corpus base,55,,ampliacion_dano_20260726,2026-07-26T17:54:03-05:00
261,kWyWSk9Jaw8,https://www.youtube.com/watch?v=kWyWSk9Jaw8,FORMER LAVA JATO COORDINATOR BREAKS SILENCE AND DENOUNCES BRUTAL PERSECUTION AGAINST HIM #interview,Arde Troya con Juliana Oxenford,,2377.0,high_yield_channel,Arde Troya con Juliana Oxenford,96,ACOSO_PERSONAL|AMENAZA_DIRECTA,2.41 chunks de daño y 0.39 amenazas por video en el corpus base,55,,ampliacion_dano_20260726,2026-07-26T17:54:03-05:00
262,AKstlVlAk3M,https://www.youtube.com/watch?v=AKstlVlAk3M,ARDE TROYA CON JULIANA OXENFORD: PROGRAMA DEL 17 DE JUNIO DEL 2026,Arde Troya con Juliana Oxenford,,6232.0,high_yield_channel,Arde Troya con Juliana Oxenford,97,ACOSO_PERSONAL|AMENAZA_DIRECTA,2.41 chunks de daño y 0.39 amenazas por video en el corpus base,55,,ampliacion_dano_20260726,2026-07-26T17:54:03-05:00
263,nXjFY9tRK0k,https://www.youtube.com/watch?v=nXjFY9tRK0k,RICARDO BELMONT VUELVE DE LAS SOMBRAS Y SACA EL GARROTE CONTRA LÓPEZ ALIAGA POR LIMA | ARDE TROYA,Arde Troya con Juliana Oxenford,,469.0,high_yield_channel,Arde Troya con Juliana Oxenford,98,ACOSO_PERSONAL|AMENAZA_DIRECTA,2.41 chunks de daño y 0.39 amenazas por video en el corpus base,55,,ampliacion_dano_20260726,2026-07-26T17:54:03-05:00
264,oJK0HCi8VfI,https://www.youtube.com/watch?v=oJK0HCi8VfI,¿QUIÉN DOMINARÁ SENADORES Y DIPUTADOS EN EL NUEVO CONGRESO BICAMERAL 2026? | ARDE TROYA,Arde Troya con Juliana Oxenford,,1155.0,high_yield_channel,Arde Troya con Juliana Oxenford,99,ACOSO_PERSONAL|AMENAZA_DIRECTA,2.41 chunks de daño y 0.39 amenazas por video en el corpus base,55,,ampliacion_dano_20260726,2026-07-26T17:54:03-05:00
265,0ZRXFKFVKFI,https://www.youtube.com/watch?v=0ZRXFKFVKFI,ERNESTO ZUNINI EXPONE DUDAS DEL VOTO EXTRANJERO Y DEFIENDE LA LEGITIMIDAD DE LAS URNAS #entrevista,Arde Troya con Juliana Oxenford,,2475.0,high_yield_channel,Arde Troya con Juliana Oxenford,100,ACOSO_PERSONAL|AMENAZA_DIRECTA,2.41 chunks de daño y 0.39 amenazas por video en el corpus base,55,,ampliacion_dano_20260726,2026-07-26T17:54:03-05:00
266,2qqV_aU6FJk,https://www.youtube.com/watch?v=2qqV_aU6FJk,ARDE TROYA CON JULIANA OXENFORD: PROGRAMA DEL 16 DE JUNIO DEL 2026,Arde Troya con Juliana Oxenford,,5585.0,high_yield_channel,Arde Troya con Juliana Oxenford,101,ACOSO_PERSONAL|AMENAZA_DIRECTA,2.41 chunks de daño y 0.39 amenazas por video en el corpus base,55,,ampliacion_dano_20260726,2026-07-26T17:54:03-05:00
267,ic5d6DoSMAc,https://www.youtube.com/watch?v=ic5d6DoSMAc,CONGRESS APPROVES LAW FOR POLICE AND MILITARY TO ONLY BE TRIED IN MILITARY COURTS,Arde Troya con Juliana Oxenford,,125.0,high_yield_channel,Arde Troya con Juliana Oxenford,102,ACOSO_PERSONAL|AMENAZA_DIRECTA,2.41 chunks de daño y 0.39 amenazas por video en el corpus base,55,,ampliacion_dano_20260726,2026-07-26T17:54:03-05:00
268,5gaPvI7189E,https://www.youtube.com/watch?v=5gaPvI7189E,"¡QUÉ CONCHUDEZ! KEIKO SE VA A EE.UU., PORKY APUNTA A LA MUNI Y QUIEREN FUERA  A DELIA ESPINOZA",Arde Troya con Juliana Oxenford,,522.0,high_yield_channel,Arde Troya con Juliana Oxenford,103,ACOSO_PERSONAL|AMENAZA_DIRECTA,2.41 chunks de daño y 0.39 amenazas por video en el corpus base,55,,ampliacion_dano_20260726,2026-07-26T17:54:03-05:00
269,40N3EpogFzc,https://www.youtube.com/watch?v=40N3EpogFzc,DIEGO POMAREDA WARNS: WHAT STORY WILL FUJIMORISMO WANT TO TELL WHILE IN POWER? #interview,Arde Troya con Juliana Oxenford,,1734.0,high_yield_channel,Arde Troya con Juliana Oxenford,104,ACOSO_PERSONAL|AMENAZA_DIRECTA,2.41 chunks de daño y 0.39 amenazas por video en el corpus base,55,,ampliacion_dano_20260726,2026-07-26T17:54:03-05:00
270,6ENBrU7qlnk,https://www.youtube.com/watch?v=6ENBrU7qlnk,"TROY BURNS WITH JULIANA OXENFORD: PROGRAM OF JUNE 15, 2026",Arde Troya con Juliana Oxenford,,4959.0,high_yield_channel,Arde Troya con Juliana Oxenford,105,ACOSO_PERSONAL|AMENAZA_DIRECTA,2.41 chunks de daño y 0.39 amenazas por video en el corpus base,55,,ampliacion_dano_20260726,2026-07-26T17:54:03-05:00
271,iiqJeacIpao,https://www.youtube.com/watch?v=iiqJeacIpao,RAFAEL LÓPEZ ALIAGA FRACASÓ EN LA PRESIDENCIAL Y AHORA QUIERE VOLVER A POSTULAR A LIMA | ARDE TROYA,Arde Troya con Juliana Oxenford,,202.0,high_yield_channel,Arde Troya con Juliana Oxenford,106,ACOSO_PERSONAL|AMENAZA_DIRECTA,2.41 chunks de daño y 0.39 amenazas por video en el corpus base,55,,ampliacion_dano_20260726,2026-07-26T17:54:03-05:00
272,oJX1cjaPO5k,https://www.youtube.com/watch?v=oJX1cjaPO5k,Juliana exposes the Miraflores security perimeter and the barrier against JP's marches | All hell...,Arde Troya con Juliana Oxenford,,426.0,high_yield_channel,Arde Troya con Juliana Oxenford,107,ACOSO_PERSONAL|AMENAZA_DIRECTA,2.41 chunks de daño y 0.39 amenazas por video en el corpus base,55,,ampliacion_dano_20260726,2026-07-26T17:54:03-05:00
273,NPyMu4J0o4U,https://www.youtube.com/watch?v=NPyMu4J0o4U,EL JNE PROCLAMA A KEIKO FUJIMORI ANTES DE QUE ONPE TERMINE EL CONTEO AL 100% | ARDE TROYA,Arde Troya con Juliana Oxenford,,170.0,high_yield_channel,Arde Troya con Juliana Oxenford,108,ACOSO_PERSONAL|AMENAZA_DIRECTA,2.41 chunks de daño y 0.39 amenazas por video en el corpus base,55,,ampliacion_dano_20260726,2026-07-26T17:54:03-05:00
274,0EkGigdLXh4,https://www.youtube.com/watch?v=0EkGigdLXh4,ARDE TROYA CON JULIANA OXENFORD: PROGRAMA DEL 12 DE JUNIO DEL 2026,Arde Troya con Juliana Oxenford,,4347.0,high_yield_channel,Arde Troya con Juliana Oxenford,109,ACOSO_PERSONAL|AMENAZA_DIRECTA,2.41 chunks de daño y 0.39 amenazas por video en el corpus base,55,,ampliacion_dano_20260726,2026-07-26T17:54:03-05:00
275,lyHkIgvKWCA,https://www.youtube.com/watch?v=lyHkIgvKWCA,Keiko and Roberto Sánchez unleash a desperate hunt to invalidate votes | All hell breaks loose,Arde Troya con Juliana Oxenford,,700.0,high_yield_channel,Arde Troya con Juliana Oxenford,110,ACOSO_PERSONAL|AMENAZA_DIRECTA,2.41 chunks de daño y 0.39 amenazas por video en el corpus base,55,,ampliacion_dano_20260726,2026-07-26T17:54:03-05:00
276,PuSeiNHZh0U,https://www.youtube.com/watch?v=PuSeiNHZh0U,MINJUS SEPULTA EL INDULTO DE PEDRO CASTILLO Y SE QUEDARÁ EN BARBADILLO | ARDE TROYA,Arde Troya con Juliana Oxenford,,485.0,high_yield_channel,Arde Troya con Juliana Oxenford,111,ACOSO_PERSONAL|AMENAZA_DIRECTA,2.41 chunks de daño y 0.39 amenazas por video en el corpus base,55,,ampliacion_dano_20260726,2026-07-26T17:54:03-05:00
277,vMJY3vP7d4k,https://www.youtube.com/watch?v=vMJY3vP7d4k,"MARISOL PÉREZ TELLO: ""NO PODÍA VOTAR POR ALGUIEN EN QUIEN NO CREO"" | ARDE TROYA",Arde Troya con Juliana Oxenford,,1724.0,high_yield_channel,Arde Troya con Juliana Oxenford,112,ACOSO_PERSONAL|AMENAZA_DIRECTA,2.41 chunks de daño y 0.39 amenazas por video en el corpus base,55,,ampliacion_dano_20260726,2026-07-26T17:54:03-05:00
278,G3cquXmm7WM,https://www.youtube.com/watch?v=G3cquXmm7WM,"ARDE TROYA WITH JULIANA OXENFORD: JUNE 11, 2026 PROGRAM",Arde Troya con Juliana Oxenford,,5503.0,high_yield_channel,Arde Troya con Juliana Oxenford,113,ACOSO_PERSONAL|AMENAZA_DIRECTA,2.41 chunks de daño y 0.39 amenazas por video en el corpus base,55,,ampliacion_dano_20260726,2026-07-26T17:54:03-05:00
279,okAG3SMn8_o,https://www.youtube.com/watch?v=okAG3SMn8_o,Juliana confronts Alfredo Torres over his statements during the ONPE vote count | All hell breaks...,Arde Troya con Juliana Oxenford,,1197.0,high_yield_channel,Arde Troya con Juliana Oxenford,114,ACOSO_PERSONAL|AMENAZA_DIRECTA,2.41 chunks de daño y 0.39 amenazas por video en el corpus base,55,,ampliacion_dano_20260726,2026-07-26T17:54:03-05:00
280,IUtR3JsOPXs,https://www.youtube.com/watch?v=IUtR3JsOPXs,Jorge Nieto lashes out at Juntos por el Perú and leaves José Domingo on the sidelines | All hell ...,Arde Troya con Juliana Oxenford,,211.0,high_yield_channel,Arde Troya con Juliana Oxenford,115,ACOSO_PERSONAL|AMENAZA_DIRECTA,2.41 chunks de daño y 0.39 amenazas por video en el corpus base,55,,ampliacion_dano_20260726,2026-07-26T17:54:03-05:00
281,1_Vab-NAJC0,https://www.youtube.com/watch?v=1_Vab-NAJC0,"¡ANÍBAL TORRES SACA EL GARROTE! ""KEIKO LIMPIAMENTE NO GANARÁ"" | ARDE TROYA #entrevista",Arde Troya con Juliana Oxenford,,2607.0,high_yield_channel,Arde Troya con Juliana Oxenford,116,ACOSO_PERSONAL|AMENAZA_DIRECTA,2.41 chunks de daño y 0.39 amenazas por video en el corpus base,55,,ampliacion_dano_20260726,2026-07-26T17:54:03-05:00
282,5PwfLYw4vxY,https://www.youtube.com/watch?v=5PwfLYw4vxY,"ARDE TROYA WITH JULIANA OXENFORD: JUNE 10, 2026 PROGRAM",Arde Troya con Juliana Oxenford,,5315.0,high_yield_channel,Arde Troya con Juliana Oxenford,117,ACOSO_PERSONAL|AMENAZA_DIRECTA,2.41 chunks de daño y 0.39 amenazas por video en el corpus base,55,,ampliacion_dano_20260726,2026-07-26T17:54:03-05:00
283,MIc4407OhX4,https://www.youtube.com/watch?v=MIc4407OhX4,"López Aliaga signs alliance with Keiko, but continues to denounce electoral fraud | All hell brea...",Arde Troya con Juliana Oxenford,,89.0,high_yield_channel,Arde Troya con Juliana Oxenford,118,ACOSO_PERSONAL|AMENAZA_DIRECTA,2.41 chunks de daño y 0.39 amenazas por video en el corpus base,55,,ampliacion_dano_20260726,2026-07-26T17:54:03-05:00
284,Qtl-4Rnf7rA,https://www.youtube.com/watch?v=Qtl-4Rnf7rA,Leaked audios of José Chlimper revealing why Keiko feels like a winner | All hell breaks loose,Arde Troya con Juliana Oxenford,,402.0,high_yield_channel,Arde Troya con Juliana Oxenford,119,ACOSO_PERSONAL|AMENAZA_DIRECTA,2.41 chunks de daño y 0.39 amenazas por video en el corpus base,55,,ampliacion_dano_20260726,2026-07-26T17:54:03-05:00
285,H9EDmmVP4YY,https://www.youtube.com/watch?v=H9EDmmVP4YY,ALFREDO TORRES IN THE SPOTLIGHT: WHY DOES THE RURAL VOTE REMAIN THE ACHILLES' HEEL? | ALL HELL BU...,Arde Troya con Juliana Oxenford,,2036.0,high_yield_channel,Arde Troya con Juliana Oxenford,120,ACOSO_PERSONAL|AMENAZA_DIRECTA,2.41 chunks de daño y 0.39 amenazas por video en el corpus base,55,,ampliacion_dano_20260726,2026-07-26T17:54:03-05:00
286,lAdmg8Obdck,https://www.youtube.com/watch?v=lAdmg8Obdck,"ARDE TROYA WITH JULIANA OXENFORD: JUNE 9, 2026 PROGRAM",Arde Troya con Juliana Oxenford,,4529.0,high_yield_channel,Arde Troya con Juliana Oxenford,121,ACOSO_PERSONAL|AMENAZA_DIRECTA,2.41 chunks de daño y 0.39 amenazas por video en el corpus base,55,,ampliacion_dano_20260726,2026-07-26T17:54:03-05:00
287,NN52DByXgs0,https://www.youtube.com/watch?v=NN52DByXgs0,STRAIGHT TALK! JULIANA CONFESSES HER VOTE IN THE FIRST AND SECOND ROUNDS BEFORE THE AUDIENCE,Arde Troya con Juliana Oxenford,,774.0,high_yield_channel,Arde Troya con Juliana Oxenford,122,ACOSO_PERSONAL|AMENAZA_DIRECTA,2.41 chunks de daño y 0.39 amenazas por video en el corpus base,55,,ampliacion_dano_20260726,2026-07-26T17:54:03-05:00
288,6wYkk4N65wc,https://www.youtube.com/watch?v=6wYkk4N65wc,"""HEART-STOPPING COUNT! JULIANA EXPOSES THE RACISM AND CLASSISM BEHIND THE SECOND ROUND NUMBERS""",Arde Troya con Juliana Oxenford,,1067.0,high_yield_channel,Arde Troya con Juliana Oxenford,123,ACOSO_PERSONAL|AMENAZA_DIRECTA,2.41 chunks de daño y 0.39 amenazas por video en el corpus base,55,,ampliacion_dano_20260726,2026-07-26T17:54:03-05:00
289,zHOklB7A_vw,https://www.youtube.com/watch?v=zHOklB7A_vw,CARLOS JAICO OPENS UP AFTER COLLABORATING WITH ROBERTO SÁNCHEZ AND TEARS JORGE NIETO APART #INTER...,Arde Troya con Juliana Oxenford,,1429.0,high_yield_channel,Arde Troya con Juliana Oxenford,124,ACOSO_PERSONAL|AMENAZA_DIRECTA,2.41 chunks de daño y 0.39 amenazas por video en el corpus base,55,,ampliacion_dano_20260726,2026-07-26T17:54:03-05:00
290,PsPIYH9KIxI,https://www.youtube.com/watch?v=PsPIYH9KIxI,"ARDE TROYA WITH JULIANA OXENFORD: JUNE 8, 2026 PROGRAM",Arde Troya con Juliana Oxenford,,5464.0,high_yield_channel,Arde Troya con Juliana Oxenford,125,ACOSO_PERSONAL|AMENAZA_DIRECTA,2.41 chunks de daño y 0.39 amenazas por video en el corpus base,55,,ampliacion_dano_20260726,2026-07-26T17:54:03-05:00
291,CEXjhFusGG4,https://www.youtube.com/watch?v=CEXjhFusGG4,Raúl Diez Canseco takes Keiko to campus and violates the rules during the closed season | All hel...,Arde Troya con Juliana Oxenford,,198.0,high_yield_channel,Arde Troya con Juliana Oxenford,126,ACOSO_PERSONAL|AMENAZA_DIRECTA,2.41 chunks de daño y 0.39 amenazas por video en el corpus base,55,,ampliacion_dano_20260726,2026-07-26T17:54:03-05:00
292,dbsL3CK6zWU,https://www.youtube.com/watch?v=dbsL3CK6zWU,Keiko hugs López Aliaga as JP plays his last cards | All hell breaks loose,Arde Troya con Juliana Oxenford,,1563.0,high_yield_channel,Arde Troya con Juliana Oxenford,127,ACOSO_PERSONAL|AMENAZA_DIRECTA,2.41 chunks de daño y 0.39 amenazas por video en el corpus base,55,,ampliacion_dano_20260726,2026-07-26T17:54:03-05:00
293,TCyFf_fxWQ0,https://www.youtube.com/watch?v=TCyFf_fxWQ0,"GUSTAVO GUERRA GARCÍA BRINGS OUT THE BIG GUNS: ""WE ARE GOING TO RATIFY JULIO VELARDE AT THE BCR"" ...",Arde Troya con Juliana Oxenford,,2299.0,high_yield_channel,Arde Troya con Juliana Oxenford,128,ACOSO_PERSONAL|AMENAZA_DIRECTA,2.41 chunks de daño y 0.39 amenazas por video en el corpus base,55,,ampliacion_dano_20260726,2026-07-26T17:54:03-05:00
294,Me-jHZw53K0,https://www.youtube.com/watch?v=Me-jHZw53K0,"ALL HELL BREAKS LOOSE WITH JULIANA OXENFORD: JUNE 5, 2026 PROGRAM",Arde Troya con Juliana Oxenford,,5979.0,high_yield_channel,Arde Troya con Juliana Oxenford,129,ACOSO_PERSONAL|AMENAZA_DIRECTA,2.41 chunks de daño y 0.39 amenazas por video en el corpus base,55,,ampliacion_dano_20260726,2026-07-26T17:54:03-05:00
295,wBVU_Hdem_0,https://www.youtube.com/watch?v=wBVU_Hdem_0,MESÍAS GUEVARA BREAKS NEUTRALITY AND CALLS FOR A VOTE FOR ROBERTO SÁNCHEZ | ALL HELL BLAZE #inter...,Arde Troya con Juliana Oxenford,,1605.0,high_yield_channel,Arde Troya con Juliana Oxenford,130,ACOSO_PERSONAL|AMENAZA_DIRECTA,2.41 chunks de daño y 0.39 amenazas por video en el corpus base,55,,ampliacion_dano_20260726,2026-07-26T17:54:03-05:00
296,3hR_8ht9_nU,https://www.youtube.com/watch?v=3hR_8ht9_nU,CELEBRAMOS LA PARADA DEL PELAO POR FIESTRAS PATRIAS | FIESTAS PATRIAS EN TODO GOOD | HABLA GOOD,Todo Good,,770.0,high_yield_channel,Todo Good,1,ACOSO_PERSONAL|AMENAZA_DIRECTA,2.16 chunks de daño por video en el corpus base,40,,ampliacion_dano_20260726,2026-07-26T17:54:03-05:00
297,ggy0j_dEzzk,https://www.youtube.com/watch?v=ggy0j_dEzzk,SHOULD BTS MEET WITH KEIKO FUJIMORI AT THE GOVERNMENT PALACE? | HABLA GOOD,Todo Good,,706.0,high_yield_channel,Todo Good,2,ACOSO_PERSONAL|AMENAZA_DIRECTA,2.16 chunks de daño por video en el corpus base,40,,ampliacion_dano_20260726,2026-07-26T17:54:03-05:00
298,uSHLX3VBksI,https://www.youtube.com/watch?v=uSHLX3VBksI,ARTISTS REJECT USE OF AI IN PAN AMERICAN GAMES MASCOTS | HABLA GOOD,Todo Good,,612.0,high_yield_channel,Todo Good,3,ACOSO_PERSONAL|AMENAZA_DIRECTA,2.16 chunks de daño por video en el corpus base,40,,ampliacion_dano_20260726,2026-07-26T17:54:03-05:00
299,dlUeXtp3tC8,https://www.youtube.com/watch?v=dlUeXtp3tC8,BEST MOMENTS OF THE SECOND BEYBLADE TOURNAMENT | SPEAKING GOOD,Todo Good,,1214.0,high_yield_channel,Todo Good,4,ACOSO_PERSONAL|AMENAZA_DIRECTA,2.16 chunks de daño por video en el corpus base,40,,ampliacion_dano_20260726,2026-07-26T17:54:03-05:00
300,cL8-owjM72A,https://www.youtube.com/watch?v=cL8-owjM72A,HABLA GOOD EN EL CANOUT | LANZAMIENTO PARTIDO CEPEPE | CONTENIDO EXCLUSIVO PARA MIEMBROS,Todo Good,,5390.0,high_yield_channel,Todo Good,72,ACOSO_PERSONAL|AMENAZA_DIRECTA,2.16 chunks de daño por video en el corpus base,40,,ampliacion_dano_20260726,2026-07-26T17:54:03-05:00
301,FX3WFbyN9wM,https://www.youtube.com/watch?v=FX3WFbyN9wM,Does Yonhy Lescano have the worst government plan? | Yonhy Lescano's government plan | Habla Good,Todo Good,,1290.0,high_yield_channel,Todo Good,79,ACOSO_PERSONAL|AMENAZA_DIRECTA,2.16 chunks de daño por video en el corpus base,40,,ampliacion_dano_20260726,2026-07-26T17:54:03-05:00
302,eAtstRVLNL8,https://www.youtube.com/watch?v=eAtstRVLNL8,¿APOYARON LAS LEYES PRO CRIMEN? | PLAN DE GOBIERNO DE CESAR ACUÑA | HABLA GOOD,Todo Good,,1699.0,high_yield_channel,Todo Good,80,ACOSO_PERSONAL|AMENAZA_DIRECTA,2.16 chunks de daño por video en el corpus base,40,,ampliacion_dano_20260726,2026-07-26T17:54:03-05:00
303,aygtcbpM4e8,https://www.youtube.com/watch?v=aygtcbpM4e8,ANALIZAMOS EL PLAN DE GOBIERNO DE UNIDAD NACIONAL | #LASFIJAS | HABLA GOOD,Todo Good,,1753.0,high_yield_channel,Todo Good,81,ACOSO_PERSONAL|AMENAZA_DIRECTA,2.16 chunks de daño por video en el corpus base,40,,ampliacion_dano_20260726,2026-07-26T17:54:03-05:00
304,icfg-O_G0co,https://www.youtube.com/watch?v=icfg-O_G0co,¿RAFAEL LOPEZ ALIAGA TIENE EL PEOR PLAN DE GOBIERNO? | #LASFIJAS | HABLA GOOD,Todo Good,,2660.0,high_yield_channel,Todo Good,82,ACOSO_PERSONAL|AMENAZA_DIRECTA,2.16 chunks de daño por video en el corpus base,40,,ampliacion_dano_20260726,2026-07-26T17:54:03-05:00
305,UGMBb7aKKMc,https://www.youtube.com/watch?v=UGMBb7aKKMc,Is Keiko Fujimori not even accepted by her daughter? | Keiko Fujimori's worst interview | Habla Good,Todo Good,,485.0,high_yield_channel,Todo Good,83,ACOSO_PERSONAL|AMENAZA_DIRECTA,2.16 chunks de daño por video en el corpus base,40,,ampliacion_dano_20260726,2026-07-26T17:54:03-05:00
306,NPEW5IFIz0o,https://www.youtube.com/watch?v=NPEW5IFIz0o,Congress censures José Jerí | Who will be the new president? | Good speaks,Todo Good,,714.0,high_yield_channel,Todo Good,84,ACOSO_PERSONAL|AMENAZA_DIRECTA,2.16 chunks de daño por video en el corpus base,40,,ampliacion_dano_20260726,2026-07-26T17:54:03-05:00
307,81iH9fPyKNI,https://www.youtube.com/watch?v=81iH9fPyKNI,Does Keiko admit to being pro-abortion? | Keiko Fujimori's worst interview | Habla Good,Todo Good,,620.0,high_yield_channel,Todo Good,85,ACOSO_PERSONAL|AMENAZA_DIRECTA,2.16 chunks de daño por video en el corpus base,40,,ampliacion_dano_20260726,2026-07-26T17:54:03-05:00
308,mlOH0yLHOA0,https://www.youtube.com/watch?v=mlOH0yLHOA0,THE WORST VALENTINE'S DAY GIFTS | WHAT TO GIVE ON FEBRUARY 14TH? | OH MY GOOD,Todo Good,,1357.0,high_yield_channel,Todo Good,86,ACOSO_PERSONAL|AMENAZA_DIRECTA,2.16 chunks de daño por video en el corpus base,40,,ampliacion_dano_20260726,2026-07-26T17:54:03-05:00
309,bpLxMlPs-2o,https://www.youtube.com/watch?v=bpLxMlPs-2o,LOPEZ ALIAGA OVERLOOKS WHAT MILAGROS JÁUREGUI DID | GOOD SPEAKS,Todo Good,,1260.0,high_yield_channel,Todo Good,87,ACOSO_PERSONAL|AMENAZA_DIRECTA,2.16 chunks de daño por video en el corpus base,40,,ampliacion_dano_20260726,2026-07-26T17:54:03-05:00
310,50S0x6qZYtw,https://www.youtube.com/watch?v=50S0x6qZYtw,VILLAIN'S OPINION ON JOHANNA SAN MIGUEL | IS JOHANNA SAN MIGUEL TRANSGROSS? | OH MY GOOD,Todo Good,,2442.0,high_yield_channel,Todo Good,88,ACOSO_PERSONAL|AMENAZA_DIRECTA,2.16 chunks de daño por video en el corpus base,40,,ampliacion_dano_20260726,2026-07-26T17:54:03-05:00
311,w2HfJ79sDVM,https://www.youtube.com/watch?v=w2HfJ79sDVM,TYPICAL COUPLE PROBLEMS | SPEAK GOOD,Todo Good,,871.0,high_yield_channel,Todo Good,89,ACOSO_PERSONAL|AMENAZA_DIRECTA,2.16 chunks de daño por video en el corpus base,40,,ampliacion_dano_20260726,2026-07-26T17:54:03-05:00
312,EmE7oG8qj6g,https://www.youtube.com/watch?v=EmE7oG8qj6g,"IS ""LA NOCHE ES MÍA"" THE MOST FUNNY THING ON PERUVIAN TELEVISION? | SPEAK GOOD",Todo Good,,3128.0,high_yield_channel,Todo Good,90,ACOSO_PERSONAL|AMENAZA_DIRECTA,2.16 chunks de daño por video en el corpus base,40,,ampliacion_dano_20260726,2026-07-26T17:54:03-05:00
313,Ak5wEdZy7-s,https://www.youtube.com/watch?v=Ak5wEdZy7-s,"José Jerí is the president with the most ""girlfriends"" in Peru | Good speaks",Todo Good,,777.0,high_yield_channel,Todo Good,91,ACOSO_PERSONAL|AMENAZA_DIRECTA,2.16 chunks de daño por video en el corpus base,40,,ampliacion_dano_20260726,2026-07-26T17:54:03-05:00
314,YgxWiYhPqqs,https://www.youtube.com/watch?v=YgxWiYhPqqs,JOHANNA SAN MIGUEL AND HER COMMENTS ON SOCIAL MEDIA | Is she being canceled? | GOOD SPEAKS,Todo Good,,610.0,high_yield_channel,Todo Good,92,ACOSO_PERSONAL|AMENAZA_DIRECTA,2.16 chunks de daño por video en el corpus base,40,,ampliacion_dano_20260726,2026-07-26T17:54:03-05:00
315,VshGuxDIofw,https://www.youtube.com/watch?v=VshGuxDIofw,CURWEN LLAMA A CARLITA PARA SABER QUE TANTO LA CONOCE | HABLA GOOD,Todo Good,,642.0,high_yield_channel,Todo Good,93,ACOSO_PERSONAL|AMENAZA_DIRECTA,2.16 chunks de daño por video en el corpus base,40,,ampliacion_dano_20260726,2026-07-26T17:54:03-05:00
316,r85U-T98TCc,https://www.youtube.com/watch?v=r85U-T98TCc,Did Kunno not want to record with Vali? | Vali's stories in Mexico | Oh my goodness,Todo Good,,438.0,high_yield_channel,Todo Good,94,ACOSO_PERSONAL|AMENAZA_DIRECTA,2.16 chunks de daño por video en el corpus base,40,,ampliacion_dano_20260726,2026-07-26T17:54:03-05:00
